Conc1	1E-06	
Start1	480.02	
Stop1	5779.82	
Kobs	0.0160451028345501	
Error Kobs	0.000303409825786495	
Koff	0.0239410401360881	
Error Koff	0.000717833264524889	
Time1	Data1	Fit1	
3223.82	0.00046234	-0.00135888	
3224.02	0.00124784	-0.00135888	
3224.22	0.00067825	-0.00135888	
3224.42	0.00053593	-0.00135888	
3224.62	0.0004505	-0.00135888	
3224.82	0.00003699	-0.00135888	
3225.02	-0.00007603	-0.00135888	
3225.22	-0.00019822	-0.00135888	
3225.42	-0.0002314	-0.00135888	
3225.62	-0.00059652	-0.00135888	
3225.82	-0.00123776	-0.00135888	
3226.02	-0.00160851	-0.00135888	
3226.22	-0.00144443	-0.00135888	
3226.42	-0.00118744	-0.00135888	
3226.62	-0.00110324	-0.00135888	
3226.82	0.00022366	-0.00135888	
3227.02	0.00032824	-0.00135888	
3227.22	0.00082492	-0.00135888	
3227.42	0.00103485	-0.00135888	
3227.62	0.00102828	-0.00135888	
3227.82	0.00071013	-0.00135888	
3228.02	0.00057161	-0.00135888	
3228.22	0.00014821	-0.00135888	
3228.42	0.00057493	-0.00135888	
3228.62	0.00040311	-0.00135888	
3228.82	-0.00016833	-0.00135888	
3229.02	-0.00056982	-0.00135888	
3229.22	-0.00115943	-0.00135888	
3229.42	-0.00180938	-0.00135888	
3229.62	-0.00332006	-0.00135888	
3229.82	-0.00377069	-0.00135888	
3230.02	-0.00384299	-0.00135888	
3230.22	-0.00424692	-0.00135888	
3230.42	-0.00422694	-0.00135888	
3230.62	-0.00444588	-0.00135888	
3230.82	-0.00394533	-0.00135888	
3231.02	-0.00401198	-0.00135888	
3231.22	-0.00376693	-0.00135888	
3231.42	-0.00440746	-0.00135888	
3231.62	-0.00403424	-0.00135888	
3231.82	-0.00394778	-0.00135888	
3232.02	-0.00372451	-0.00135888	
3232.22	-0.00258106	-0.00135888	
3232.42	-0.00188817	-0.00135888	
3232.62	-0.00199295	-0.00135888	
3232.82	-0.00170941	-0.00135888	
3233.02	-0.00139769	-0.00135888	
3233.22	-0.0013061	-0.00135888	
3233.42	-0.00120318	-0.00135888	
3233.62	-0.00159346	-0.00135888	
3233.82	-0.00143321	-0.00135888	
3234.02	-0.00135832	-0.00135888	
3234.22	-0.0012544	-0.00135888	
3234.42	-0.0012947	-0.00135888	
3234.62	-0.00086729	-0.00135888	
3234.82	-0.0004994	-0.00135888	
3235.02	-0.00036675	-0.00135888	
3235.22	-0.00026754	-0.00135888	
3235.42	-0.00092463	-0.00135888	
3235.62	-0.0008729	-0.00135888	
3235.82	-0.00029506	-0.00135888	
3236.02	0.00001078	-0.00135888	
3236.22	0.00027007	-0.00135888	
3236.42	-0.00002212	-0.00135888	
3236.62	-0.00014701	-0.00135888	
3236.82	-0.00033774	-0.00135888	
3237.02	-0.00052658	-0.00135888	
3237.22	0.00009562	-0.00135888	
3237.42	0.00005332	-0.00135888	
3237.62	-0.00009155	-0.00135888	
3237.82	0.00005819	-0.00135888	
3238.02	-0.00009777	-0.00135888	
3238.22	-0.00020194	-0.00135888	
3238.42	-0.00029456	-0.00135888	
3238.62	0.00028252	-0.00135888	
3238.82	0.00031914	-0.00135888	
3239.02	0.00021358	-0.00135888	
3239.22	-0.00032125	-0.00135888	
3239.42	-0.00087606	-0.00135888	
3239.62	-0.00062177	-0.00135888	
3239.82	-0.00095949	-0.00135888	
3240.02	-0.00114357	-0.00135888	
3240.22	-0.00174994	-0.00135888	
3240.42	-0.001469	-0.00135888	
3240.62	-0.00118841	-0.00135888	
3240.82	-0.00122239	-0.00135888	
3241.02	-0.00121405	-0.00135888	
3241.22	-0.00114731	-0.00135888	
3241.42	-0.00177359	-0.00135888	
3241.62	-0.00121926	-0.00135888	
3241.82	-0.00132456	-0.00135888	
3242.02	-0.00170902	-0.00135888	
3242.22	-0.00153713	-0.00135888	
3242.42	-0.00172495	-0.00135888	
3242.62	-0.00163205	-0.00135888	
3242.82	-0.00174421	-0.00135888	
3243.02	-0.00171848	-0.00135888	
3243.22	-0.00206015	-0.00135888	
3243.42	-0.00200595	-0.00135888	
3243.62	-0.00172482	-0.00135888	
3243.82	-0.00200607	-0.00135888	
3244.02	-0.00069741	-0.00135888	
3244.22	-0.00038187	-0.00135888	
3244.42	0.00032151	-0.00135888	
3244.62	0.00044372	-0.00135888	
3244.82	0.00008201	-0.00135888	
3245.02	-0.00014096	-0.00135888	
3245.22	0.00002006	-0.00135888	
3245.42	0.00004189	-0.00135888	
3245.62	0.00044969	-0.00135888	
3245.82	-0.0001346	-0.00135888	
3246.02	-0.00034141	-0.00135888	
3246.22	-0.00067327	-0.00135888	
3246.42	-0.00142184	-0.00135888	
3246.62	-0.00144744	-0.00135888	
3246.82	-0.00220084	-0.00135888	
3247.02	-0.00221188	-0.00135888	
3247.22	-0.00196266	-0.00135888	
3247.42	-0.00160905	-0.00135888	
3247.62	-0.00109278	-0.00135888	
3247.82	-0.00081092	-0.00135888	
3248.02	-0.00039043	-0.00135888	
3248.22	-0.00069529	-0.00135888	
3248.42	-0.0004176	-0.00135888	
3248.62	-0.00052283	-0.00135888	
3248.82	-0.00044234	-0.00135888	
3249.02	-0.00008034	-0.00135888	
3249.22	0.00027105	-0.00135888	
3249.42	0.00001738	-0.00135888	
3249.62	0.00061285	-0.00135888	
3249.82	0.00120898	-0.00135888	
3250.02	0.00112737	-0.00135888	
3250.22	0.00136507	-0.00135888	
3250.42	0.00137514	-0.00135888	
3250.62	0.00148048	-0.00135888	
3250.82	0.00085987	-0.00135888	
3251.02	0.00126525	-0.00135888	
3251.22	0.00092508	-0.00135888	
3251.42	0.00101497	-0.00135888	
3251.62	0.00090801	-0.00135888	
3251.82	0.00039046	-0.00135888	
3252.02	0.00027461	-0.00135888	
3252.22	-0.00022925	-0.00135888	
3252.42	0.00017425	-0.00135888	
3252.62	-0.00021504	-0.00135888	
3252.82	-0.00060315	-0.00135888	
3253.02	-0.00052131	-0.00135888	
3253.22	-0.00038671	-0.00135888	
3253.42	-0.00004194	-0.00135888	
3253.62	0.00052265	-0.00135888	
3253.82	0.00120671	-0.00135888	
3254.02	0.00137103	-0.00135888	
3254.22	0.00189077	-0.00135888	
3254.42	0.0017237	-0.00135888	
3254.62	0.00149536	-0.00135888	
3254.82	0.00074949	-0.00135888	
3255.02	0.00000257	-0.00135888	
3255.22	-0.00062869	-0.00135888	
3255.42	-0.00050783	-0.00135888	
3255.62	-0.00147509	-0.00135888	
3255.82	-0.00153542	-0.00135888	
3256.02	-0.00163865	-0.00135888	
3256.22	-0.00314807	-0.00135888	
3256.42	-0.00305735	-0.00135888	
3256.62	-0.00374056	-0.00135888	
3256.82	-0.0041138	-0.00135888	
3257.02	-0.00376395	-0.00135888	
3257.22	-0.00379847	-0.00135888	
3257.42	-0.00357923	-0.00135888	
3257.62	-0.00332269	-0.00135888	
3257.82	-0.00220529	-0.00135888	
3258.02	-0.00222899	-0.00135888	
3258.22	-0.00166752	-0.00135888	
3258.42	-0.00119462	-0.00135888	
3258.62	-0.00140883	-0.00135888	
3258.82	-0.00159357	-0.00135888	
3259.02	-0.00145533	-0.00135888	
3259.22	-0.00091063	-0.00135888	
3259.42	-0.00040724	-0.00135888	
3259.62	0.00090932	-0.00135888	
3259.82	0.0017235	-0.00135888	
3260.02	0.00187853	-0.00135888	
3260.22	0.0013388	-0.00135888	
3260.42	0.00215802	-0.00135888	
3260.62	0.00223666	-0.00135888	
3260.82	0.00281202	-0.00135888	
3261.02	0.00212847	-0.00135888	
3261.22	0.00190855	-0.00135888	
3261.42	0.00178232	-0.00135888	
3261.62	0.00173541	-0.00135888	
3261.82	0.00149992	-0.00135888	
3262.02	0.0007439	-0.00135888	
3262.22	0.00082437	-0.00135888	
3262.42	0.00033125	-0.00135888	
3262.62	-0.00022329	-0.00135888	
3262.82	0.00003379	-0.00135888	
3263.02	-0.00000876	-0.00135888	
3263.22	0.0005919	-0.00135888	
3263.42	0.00092291	-0.00135888	
3263.62	0.00102349	-0.00135888	
3263.82	-0.00015948	-0.00135888	
3264.02	0.00016082	-0.00135888	
3264.22	-0.00012346	-0.00135888	
3264.42	-0.00003504	-0.00135888	
3264.62	-0.00028434	-0.00135888	
3264.82	-0.00096211	-0.00135888	
3265.02	-0.00189513	-0.00135888	
3265.22	-0.00161786	-0.00135888	
3265.42	-0.00196062	-0.00135888	
3265.62	-0.00222121	-0.00135888	
3265.82	-0.00226565	-0.00135888	
3266.02	-0.00208948	-0.00135888	
3266.22	-0.00161658	-0.00135888	
3266.42	-0.00098986	-0.00135888	
3266.62	-0.00061439	-0.00135888	
3266.82	-0.00050484	-0.00135888	
3267.02	0.0001001	-0.00135888	
3267.22	0.00143732	-0.00135888	
3267.42	0.00134323	-0.00135888	
3267.62	0.00128579	-0.00135888	
3267.82	0.00128308	-0.00135888	
3268.02	0.00215385	-0.00135888	
3268.22	0.00164317	-0.00135888	
3268.42	0.00169067	-0.00135888	
3268.62	0.00090549	-0.00135888	
3268.82	0.00022959	-0.00135888	
3269.02	-0.00014614	-0.00135888	
3269.22	-0.00062748	-0.00135888	
3269.42	-0.00127351	-0.00135888	
3269.62	-0.00126065	-0.00135888	
3269.82	-0.00124146	-0.00135888	
3270.02	-0.00092186	-0.00135888	
3270.22	-0.00030014	-0.00135888	
3270.42	0.00029693	-0.00135888	
3270.62	0.00042844	-0.00135888	
3270.82	0.00073771	-0.00135888	
3271.02	0.00157525	-0.00135888	
3271.22	0.00207209	-0.00135888	
3271.42	0.00218644	-0.00135888	
3271.62	0.00161746	-0.00135888	
3271.82	0.0010103	-0.00135888	
3272.02	0.00107587	-0.00135888	
3272.22	0.00095336	-0.00135888	
3272.42	0.0008723	-0.00135888	
3272.62	0.00056762	-0.00135888	
3272.82	0.00041959	-0.00135888	
3273.02	-0.00039892	-0.00135888	
3273.22	-0.00058073	-0.00135888	
3273.42	-0.00075054	-0.00135888	
3273.62	-0.00067108	-0.00135888	
3273.82	-0.00058702	-0.00135888	
3274.02	0.00059868	-0.00135888	
3274.22	0.00131835	-0.00135888	
3274.42	0.00172325	-0.00135888	
3274.62	0.002075	-0.00135888	
3274.82	0.00178529	-0.00135888	
3275.02	0.0016781	-0.00135888	
3275.22	0.00152996	-0.00135888	
3275.42	0.00112002	-0.00135888	
3275.62	0.00029811	-0.00135888	
3275.82	0.00029214	-0.00135888	
3276.02	0.00063884	-0.00135888	
3276.22	0.00072807	-0.00135888	
3276.42	0.0002126	-0.00135888	
3276.62	-0.00042166	-0.00135888	
3276.82	-0.00117342	-0.00135888	
3277.02	-0.00120067	-0.00135888	
3277.22	-0.00113868	-0.00135888	
3277.42	-0.00149134	-0.00135888	
3277.62	-0.00161474	-0.00135888	
3277.82	-0.00084073	-0.00135888	
3278.02	-0.00081578	-0.00135888	
3278.22	-0.00068885	-0.00135888	
3278.42	-0.00080481	-0.00135888	
3278.62	-0.00103527	-0.00135888	
3278.82	-0.00121321	-0.00135888	
3279.02	-0.00152044	-0.00135888	
3279.22	-0.00168675	-0.00135888	
3279.42	-0.00172398	-0.00135888	
3279.62	-0.00122927	-0.00135888	
3279.82	-0.00087483	-0.00135888	
3280.02	-0.00091725	-0.00135888	
3280.22	-0.00096524	-0.00135888	
3280.42	-0.00103549	-0.00135888	
3280.62	-0.00138758	-0.00135888	
3280.82	-0.00018603	-0.00135888	
3281.02	0.00081469	-0.00135888	
3281.22	0.00065471	-0.00135888	
3281.42	0.00089733	-0.00135888	
3281.62	0.00105878	-0.00135888	
3281.82	0.00073724	-0.00135888	
3282.02	0.00078057	-0.00135888	
3282.22	0.00090854	-0.00135888	
3282.42	0.00046827	-0.00135888	
3282.62	0.00039932	-0.00135888	
3282.82	0.00016996	-0.00135888	
3283.02	-0.00040278	-0.00135888	
3283.22	-0.00005867	-0.00135888	
3283.42	0.00019753	-0.00135888	
3283.62	0.0005436	-0.00135888	
3283.82	0.00076155	-0.00135888	
3284.02	0.00141028	-0.00135888	
3284.22	0.00177853	-0.00135888	
3284.42	0.00188606	-0.00135888	
3284.62	0.0020683	-0.00135888	
3284.82	0.00219935	-0.00135888	
3285.02	0.00191558	-0.00135888	
3285.22	0.00248325	-0.00135888	
3285.42	0.00254979	-0.00135888	
3285.62	0.00231824	-0.00135888	
3285.82	0.0021207	-0.00135888	
3286.02	0.00264351	-0.00135888	
3286.22	0.00173954	-0.00135888	
3286.42	0.00150467	-0.00135888	
3286.62	0.00157068	-0.00135888	
3286.82	0.00129195	-0.00135888	
3287.02	0.0014487	-0.00135888	
3287.22	0.00187465	-0.00135888	
3287.42	0.00147719	-0.00135888	
3287.62	0.00181162	-0.00135888	
3287.82	0.00233086	-0.00135888	
3288.02	0.00293772	-0.00135888	
3288.22	0.00279511	-0.00135888	
3288.42	0.00276159	-0.00135888	
3288.62	0.00231935	-0.00135888	
3288.82	0.00210736	-0.00135888	
3289.02	0.0029654	-0.00135888	
3289.22	0.00320579	-0.00135888	
3289.42	0.00279547	-0.00135888	
3289.62	0.0031527	-0.00135888	
3289.82	0.00314194	-0.00135888	
3290.02	0.00299797	-0.00135888	
3290.22	0.0030198	-0.00135888	
3290.42	0.00290294	-0.00135888	
3290.62	0.00317791	-0.00135888	
3290.82	0.00324673	-0.00135888	
3291.02	0.00348706	-0.00135888	
3291.22	0.00340878	-0.00135888	
3291.42	0.00288402	-0.00135888	
3291.62	0.00323601	-0.00135888	
3291.82	0.00327134	-0.00135888	
3292.02	0.00337218	-0.00135888	
3292.22	0.0027093	-0.00135888	
3292.42	0.00231337	-0.00135888	
3292.62	0.00137843	-0.00135888	
3292.82	0.00135947	-0.00135888	
3293.02	0.00064877	-0.00135888	
3293.22	-0.00063594	-0.00135888	
3293.42	-0.00050244	-0.00135888	
3293.62	-0.00115121	-0.00135888	
3293.82	-0.00224949	-0.00135888	
3294.02	-0.0019103	-0.00135888	
3294.22	-0.00246472	-0.00135888	
3294.42	-0.00264675	-0.00135888	
3294.62	-0.00208557	-0.00135888	
3294.82	-0.0017721	-0.00135888	
3295.02	-0.00160239	-0.00135888	
3295.22	-0.00159049	-0.00135888	
3295.42	-0.0009825	-0.00135888	
3295.62	-0.00043292	-0.00135888	
3295.82	0.00083613	-0.00135888	
3296.02	0.00145338	-0.00135888	
3296.22	0.00177905	-0.00135888	
3296.42	0.00256018	-0.00135888	
3296.62	0.00278375	-0.00135888	
3296.82	0.00309235	-0.00135888	
3297.02	0.00338753	-0.00135888	
3297.22	0.00407986	-0.00135888	
3297.42	0.00460685	-0.00135888	
3297.62	0.00432952	-0.00135888	
3297.82	0.00505603	-0.00135888	
3298.02	0.00547835	-0.00135888	
3298.22	0.00469243	-0.00135888	
3298.42	0.00523018	-0.00135888	
3298.62	0.00478252	-0.00135888	
3298.82	0.00392853	-0.00135888	
3299.02	0.00338476	-0.00135888	
3299.22	0.00282884	-0.00135888	
3299.42	0.00250519	-0.00135888	
3299.62	0.00166102	-0.00135888	
3299.82	0.00188885	-0.00135888	
3300.02	0.00140971	-0.00135888	
3300.22	0.00114815	-0.00135888	
3300.42	0.00056796	-0.00135888	
3300.62	-0.00017747	-0.00135888	
3300.82	-0.00002131	-0.00135888	
3301.02	-0.00010241	-0.00135888	
3301.22	-0.00039027	-0.00135888	
3301.42	-0.00051089	-0.00135888	
3301.62	-0.00020121	-0.00135888	
3301.82	-0.00045236	-0.00135888	
3302.02	-0.00124189	-0.00135888	
3302.22	-0.00142446	-0.00135888	
3302.42	-0.00169344	-0.00135888	
3302.62	-0.00232374	-0.00135888	
3302.82	-0.00216939	-0.00135888	
3303.02	-0.00251748	-0.00135888	
3303.22	-0.00308257	-0.00135888	
3303.42	-0.00346274	-0.00135888	
3303.62	-0.0037125	-0.00135888	
3303.82	-0.00327209	-0.00135888	
3304.02	-0.0031367	-0.00135888	
3304.22	-0.0035578	-0.00135888	
3304.42	-0.00405377	-0.00135888	
3304.62	-0.0036541	-0.00135888	
3304.82	-0.00350207	-0.00135888	
3305.02	-0.00402839	-0.00135888	
3305.22	-0.00325107	-0.00135888	
3305.42	-0.00228768	-0.00135888	
3305.62	-0.00217501	-0.00135888	
3305.82	-0.00216184	-0.00135888	
3306.02	-0.00152097	-0.00135888	
3306.22	-0.00067241	-0.00135888	
3306.42	0.00002744	-0.00135888	
3306.62	0.00167492	-0.00135888	
3306.82	0.00197086	-0.00135888	
3307.02	0.00149638	-0.00135888	
3307.22	0.00164146	-0.00135888	
3307.42	0.00144893	-0.00135888	
3307.62	0.00111093	-0.00135888	
3307.82	0.00059864	-0.00135888	
3308.02	0.00005012	-0.00135888	
3308.22	-0.00054028	-0.00135888	
3308.42	-0.00104706	-0.00135888	
3308.62	-0.00062283	-0.00135888	
3308.82	-0.0017007	-0.00135888	
3309.02	-0.00233946	-0.00135888	
3309.22	-0.00273941	-0.00135888	
3309.42	-0.00361574	-0.00135888	
3309.62	-0.00416997	-0.00135888	
3309.82	-0.00495458	-0.00135888	
3310.02	-0.00477832	-0.00135888	
3310.22	-0.00408385	-0.00135888	
3310.42	-0.00365448	-0.00135888	
3310.62	-0.0032811	-0.00135888	
3310.82	-0.00359985	-0.00135888	
3311.02	-0.00313442	-0.00135888	
3311.22	-0.00191315	-0.00135888	
3311.42	-0.00111105	-0.00135888	
3311.62	-0.00061128	-0.00135888	
3311.82	-0.000238	-0.00135888	
3312.02	0.00065354	-0.00135888	
3312.22	0.00123656	-0.00135888	
3312.42	0.00140293	-0.00135888	
3312.62	0.00248099	-0.00135888	
3312.82	0.00190819	-0.00135888	
3313.02	0.00143424	-0.00135888	
3313.22	0.0006893	-0.00135888	
3313.42	0.00042694	-0.00135888	
3313.62	-0.0002411	-0.00135888	
3313.82	-0.00069436	-0.00135888	
3314.02	0.00012647	-0.00135888	
3314.22	-0.0000902	-0.00135888	
3314.42	-0.000447	-0.00135888	
3314.62	-0.0004799	-0.00135888	
3314.82	-0.00020777	-0.00135888	
3315.02	0.00016703	-0.00135888	
3315.22	0.00125911	-0.00135888	
3315.42	0.00118609	-0.00135888	
3315.62	0.00057391	-0.00135888	
3315.82	0.00044939	-0.00135888	
3316.02	0.00026665	-0.00135888	
3316.22	0.00009314	-0.00135888	
3316.42	0.00031321	-0.00135888	
3316.62	0.00079421	-0.00135888	
3316.82	0.00041124	-0.00135888	
3317.02	0.00080404	-0.00135888	
3317.22	0.0001758	-0.00135888	
3317.42	0.00021437	-0.00135888	
3317.62	-0.00020657	-0.00135888	
3317.82	0.00037331	-0.00135888	
3318.02	0.00011256	-0.00135888	
3318.22	-0.00056284	-0.00135888	
3318.42	-0.00056574	-0.00135888	
3318.62	-0.00081256	-0.00135888	
3318.82	-0.00086828	-0.00135888	
3319.02	-0.00079233	-0.00135888	
3319.22	-0.0006425	-0.00135888	
3319.42	-0.00136237	-0.00135888	
3319.62	-0.00133274	-0.00135888	
3319.82	-0.00158782	-0.00135888	
3320.02	-0.00182059	-0.00135888	
3320.22	-0.00097334	-0.00135888	
3320.42	-0.00053674	-0.00135888	
3320.62	-0.00054436	-0.00135888	
3320.82	-0.00007988	-0.00135888	
3321.02	0.00041728	-0.00135888	
3321.22	-0.0006739	-0.00135888	
3321.42	-0.00059999	-0.00135888	
3321.62	-0.0002983	-0.00135888	
3321.82	-0.00071486	-0.00135888	
3322.02	-0.00083932	-0.00135888	
3322.22	-0.00052748	-0.00135888	
3322.42	-0.00081047	-0.00135888	
3322.62	-0.00076032	-0.00135888	
3322.82	-0.00068471	-0.00135888	
3323.02	-0.0008112	-0.00135888	
3323.22	-0.00068367	-0.00135888	
3323.42	-0.00047274	-0.00135888	
3323.62	-0.00036149	-0.00135888	
3323.82	-0.00052227	-0.00135888	
3324.02	-0.00024451	-0.00135888	
3324.22	-0.00006804	-0.00135888	
3324.42	-0.00052744	-0.00135888	
3324.62	-0.00073031	-0.00135888	
3324.82	-0.00068823	-0.00135888	
3325.02	-0.0004428	-0.00135888	
3325.22	-0.0007587	-0.00135888	
3325.42	-0.00049277	-0.00135888	
3325.62	-0.00072961	-0.00135888	
3325.82	-0.00066617	-0.00135888	
3326.02	-0.00033985	-0.00135888	
3326.22	-0.00056214	-0.00135888	
3326.42	-0.00084974	-0.00135888	
3326.62	-0.00048307	-0.00135888	
3326.82	-0.00053507	-0.00135888	
3327.02	-0.00023027	-0.00135888	
3327.22	-0.00006253	-0.00135888	
3327.42	-0.00024225	-0.00135888	
3327.62	-0.00046524	-0.00135888	
3327.82	-0.00050979	-0.00135888	
3328.02	-0.00108118	-0.00135888	
3328.22	-0.00149248	-0.00135888	
3328.42	-0.00105401	-0.00135888	
3328.62	-0.0016876	-0.00135888	
3328.82	-0.00222794	-0.00135888	
3329.02	-0.00192832	-0.00135888	
3329.22	-0.0026338	-0.00135888	
3329.42	-0.00252626	-0.00135888	
3329.62	-0.00281019	-0.00135888	
3329.82	-0.00238831	-0.00135888	
3330.02	-0.0026421	-0.00135888	
3330.22	-0.00207298	-0.00135888	
3330.42	-0.00160999	-0.00135888	
3330.62	-0.00165516	-0.00135888	
3330.82	-0.00166488	-0.00135888	
3331.02	-0.00160482	-0.00135888	
3331.22	-0.00216986	-0.00135888	
3331.42	-0.00192982	-0.00135888	
3331.62	-0.00228259	-0.00135888	
3331.82	-0.00257972	-0.00135888	
3332.02	-0.00252853	-0.00135888	
3332.22	-0.00275707	-0.00135888	
3332.42	-0.00259874	-0.00135888	
3332.62	-0.00321745	-0.00135888	
3332.82	-0.00303091	-0.00135888	
3333.02	-0.00237316	-0.00135888	
3333.22	-0.0019829	-0.00135888	
3333.42	-0.00099	-0.00135888	
3333.62	-0.00129347	-0.00135888	
3333.82	-0.00012467	-0.00135888	
3334.02	0.00113564	-0.00135888	
3334.22	0.00166865	-0.00135888	
3334.42	0.00173257	-0.00135888	
3334.62	0.00144638	-0.00135888	
3334.82	0.00096079	-0.00135888	
3335.02	0.00099358	-0.00135888	
3335.22	0.00023692	-0.00135888	
3335.42	-0.0000171	-0.00135888	
3335.62	-0.00075547	-0.00135888	
3335.82	-0.00094512	-0.00135888	
3336.02	-0.00119101	-0.00135888	
3336.22	-0.00185754	-0.00135888	
3336.42	-0.00167907	-0.00135888	
3336.62	-0.00189285	-0.00135888	
3336.82	-0.00258079	-0.00135888	
3337.02	-0.0022908	-0.00135888	
3337.22	-0.00205848	-0.00135888	
3337.42	-0.00185026	-0.00135888	
3337.62	-0.00155053	-0.00135888	
3337.82	-0.00055992	-0.00135888	
3338.02	-0.0003216	-0.00135888	
3338.22	-0.00045381	-0.00135888	
3338.42	-0.00011727	-0.00135888	
3338.62	-0.00036808	-0.00135888	
3338.82	-0.00040887	-0.00135888	
3339.02	0.00046058	-0.00135888	
3339.22	-0.00013384	-0.00135888	
3339.42	-0.00015371	-0.00135888	
3339.62	0.00020453	-0.00135888	
3339.82	0.00015756	-0.00135888	
3340.02	0.00027127	-0.00135888	
3340.22	0.00003416	-0.00135888	
3340.42	-0.00022168	-0.00135888	
3340.62	-0.00031949	-0.00135888	
3340.82	-0.00074542	-0.00135888	
3341.02	-0.00053237	-0.00135888	
3341.22	-0.00101095	-0.00135888	
3341.42	-0.00087763	-0.00135888	
3341.62	-0.00174655	-0.00135888	
3341.82	-0.00239419	-0.00135888	
3342.02	-0.0020705	-0.00135888	
3342.22	-0.00165308	-0.00135888	
3342.42	-0.00189646	-0.00135888	
3342.62	-0.0021638	-0.00135888	
3342.82	-0.00222539	-0.00135888	
3343.02	-0.00185243	-0.00135888	
3343.22	-0.00211121	-0.00135888	
3343.42	-0.00183457	-0.00135888	
3343.62	-0.00173029	-0.00135888	
3343.82	-0.0014061	-0.00135888	
3344.02	-0.00153793	-0.00135888	
3344.22	-0.00172224	-0.00135888	
3344.42	-0.00162244	-0.00135888	
3344.62	-0.00142052	-0.00135888	
3344.82	-0.00153873	-0.00135888	
3345.02	-0.00155901	-0.00135888	
3345.22	-0.00160475	-0.00135888	
3345.42	-0.00143862	-0.00135888	
3345.62	-0.0020782	-0.00135888	
3345.82	-0.00132276	-0.00135888	
3346.02	-0.00088718	-0.00135888	
3346.22	-0.00046596	-0.00135888	
3346.42	-0.00083906	-0.00135888	
3346.62	-0.00082332	-0.00135888	
3346.82	-0.00046124	-0.00135888	
3347.02	0.00012704	-0.00135888	
3347.22	-0.00005054	-0.00135888	
3347.42	-0.00042553	-0.00135888	
3347.62	-0.0004066	-0.00135888	
3347.82	-0.00043109	-0.00135888	
3348.02	-0.00058564	-0.00135888	
3348.22	-0.00065328	-0.00135888	
3348.42	-0.00088498	-0.00135888	
3348.62	-0.00161497	-0.00135888	
3348.82	-0.00093786	-0.00135888	
3349.02	-0.00101673	-0.00135888	
3349.22	-0.00069406	-0.00135888	
3349.42	-0.00002662	-0.00135888	
3349.62	0.00005704	-0.00135888	
3349.82	0.00049969	-0.00135888	
3350.02	0.00062303	-0.00135888	
3350.22	0.00117055	-0.00135888	
3350.42	0.00056433	-0.00135888	
3350.62	0.00053391	-0.00135888	
3350.82	0.00056529	-0.00135888	
3351.02	-0.00004814	-0.00135888	
3351.22	-0.00029367	-0.00135888	
3351.42	-0.00004149	-0.00135888	
3351.62	-0.00003644	-0.00135888	
3351.82	-0.00058893	-0.00135888	
3352.02	-0.00025733	-0.00135888	
3352.22	-0.00006909	-0.00135888	
3352.42	-0.00002495	-0.00135888	
3352.62	0.00011935	-0.00135888	
3352.82	0.00116471	-0.00135888	
3353.02	0.00180744	-0.00135888	
3353.22	0.00285369	-0.00135888	
3353.42	0.00343397	-0.00135888	
3353.62	0.003558	-0.00135888	
3353.82	0.00344744	-0.00135888	
3354.02	0.00299888	-0.00135888	
3354.22	0.00266509	-0.00135888	
3354.42	0.00155855	-0.00135888	
3354.62	0.00150377	-0.00135888	
3354.82	0.00016662	-0.00135888	
3355.02	-0.00103774	-0.00135888	
3355.22	-0.0017538	-0.00135888	
3355.42	-0.00296723	-0.00135888	
3355.62	-0.00436058	-0.00135888	
3355.82	-0.00517382	-0.00135888	
3356.02	-0.00530582	-0.00135888	
3356.22	-0.00539541	-0.00135888	
3356.42	-0.00535157	-0.00135888	
3356.62	-0.00501228	-0.00135888	
3356.82	-0.00489673	-0.00135888	
3357.02	-0.00367875	-0.00135888	
3357.22	-0.00315858	-0.00135888	
3357.42	-0.00326752	-0.00135888	
3357.62	-0.002288	-0.00135888	
3357.82	-0.00216859	-0.00135888	
3358.02	-0.00143339	-0.00135888	
3358.22	-0.00091806	-0.00135888	
3358.42	-0.00030223	-0.00135888	
3358.62	0.00032807	-0.00135888	
3358.82	0.00013259	-0.00135888	
3359.02	0.0003707	-0.00135888	
3359.22	0.00081298	-0.00135888	
3359.42	0.00053775	-0.00135888	
3359.62	0.00054203	-0.00135888	
3359.82	0.00039235	-0.00135888	
3360.02	0.00035856	-0.00135888	
3360.22	0.00071691	-0.00135888	
3360.42	0.00081336	-0.00135888	
3360.62	0.00091852	-0.00135888	
3360.82	0.00104973	-0.00135888	
3361.02	0.00134967	-0.00135888	
3361.22	0.00084704	-0.00135888	
3361.42	0.00092287	-0.00135888	
3361.62	0.00102549	-0.00135888	
3361.82	0.00090053	-0.00135888	
3362.02	0.00123104	-0.00135888	
3362.22	0.00092394	-0.00135888	
3362.42	0.00102207	-0.00135888	
3362.62	0.00099876	-0.00135888	
3362.82	0.00090742	-0.00135888	
3363.02	0.00104595	-0.00135888	
3363.22	0.0010858	-0.00135888	
3363.42	0.00029399	-0.00135888	
3363.62	0.00015374	-0.00135888	
3363.82	-0.00008254	-0.00135888	
3364.02	-0.00104489	-0.00135888	
3364.22	-0.00148501	-0.00135888	
3364.42	-0.00198079	-0.00135888	
3364.62	-0.00189309	-0.00135888	
3364.82	-0.00196009	-0.00135888	
3365.02	-0.00219455	-0.00135888	
3365.22	-0.00204046	-0.00135888	
3365.42	-0.00166569	-0.00135888	
