Conc1	1.111E-07	
Start1	480.02	
Stop1	5779.82	
Kobs		
Error Kobs		
Koff		
Error Koff		
Time1	Data1	Fit1	
729.42	0.01270126		
729.62	0.01312837		
729.82	0.01281308		
730.02	0.01292604		
730.22	0.01224549		
730.42	0.01205457		
730.62	0.01204649		
730.82	0.01233396		
731.02	0.01217194		
731.22	0.01257663		
731.42	0.01269301		
731.62	0.01190405		
731.82	0.01202279		
732.02	0.01206982		
732.22	0.01153292		
732.42	0.01215188		
732.62	0.01193208		
732.82	0.01177602		
733.02	0.01159375		
733.22	0.01178462		
733.42	0.01192195		
733.62	0.01179077		
733.82	0.01152155		
734.02	0.01181637		
734.22	0.0119394		
734.42	0.012207		
734.62	0.01205896		
734.82	0.01224233		
735.02	0.01208728		
735.22	0.01239142		
735.42	0.01204882		
735.62	0.01212033		
735.82	0.01245025		
736.02	0.01167945		
736.22	0.01147296		
736.42	0.01178411		
736.62	0.01165477		
736.82	0.0125498		
737.02	0.01311523		
737.22	0.01309595		
737.42	0.01352762		
737.62	0.01379288		
737.82	0.01394517		
738.02	0.0145755		
738.22	0.01435562		
738.42	0.01417317		
738.62	0.01394775		
738.82	0.01372822		
739.02	0.0131854		
739.22	0.0134527		
739.42	0.01310337		
739.62	0.01277293		
739.82	0.01212353		
740.02	0.01179841		
740.22	0.01181383		
740.42	0.01189701		
740.62	0.0120972		
740.82	0.01176703		
741.02	0.01106654		
741.22	0.01125101		
741.42	0.01118999		
741.62	0.01094809		
741.82	0.01070673		
742.02	0.01012163		
742.22	0.00973865		
742.42	0.01032475		
742.62	0.01014348		
742.82	0.01049337		
743.02	0.01106798		
743.22	0.01149198		
743.42	0.01151028		
743.62	0.01188582		
743.82	0.01231718		
744.02	0.01253841		
744.22	0.01267431		
744.42	0.01317224		
744.62	0.01282688		
744.82	0.01223798		
745.02	0.01243622		
745.22	0.0129441		
745.42	0.012737		
745.62	0.01309441		
745.82	0.01300014		
746.02	0.01295185		
746.22	0.01340954		
746.42	0.01388215		
746.62	0.01380603		
746.82	0.01438594		
747.02	0.01392201		
747.22	0.01338977		
747.42	0.01372894		
747.62	0.01355554		
747.82	0.01273581		
748.02	0.01272287		
748.22	0.01255802		
748.42	0.01227106		
748.62	0.01202834		
748.82	0.01187999		
749.02	0.01163577		
749.22	0.01230166		
749.42	0.01225086		
749.62	0.01245281		
749.82	0.01272792		
750.02	0.01298439		
750.22	0.01271604		
750.42	0.01279032		
750.62	0.01275933		
750.82	0.01196375		
751.02	0.01109214		
751.22	0.01113325		
751.42	0.01154215		
751.62	0.01140692		
751.82	0.01179543		
752.02	0.01200929		
752.22	0.01188412		
752.42	0.01206102		
752.62	0.0122498		
752.82	0.01244041		
753.02	0.01305076		
753.22	0.01356909		
753.42	0.01312786		
753.62	0.01419054		
753.82	0.01446084		
754.02	0.014431		
754.22	0.01467289		
754.42	0.0144231		
754.62	0.01398747		
754.82	0.01400761		
755.02	0.01464194		
755.22	0.01491484		
755.42	0.01557535		
755.62	0.01608026		
755.82	0.01575828		
756.02	0.01547941		
756.22	0.0149243		
756.42	0.01449146		
756.62	0.01398941		
756.82	0.01393745		
757.02	0.01321304		
757.22	0.01260761		
757.42	0.01292697		
757.62	0.01355792		
757.82	0.0127088		
758.02	0.01291055		
758.22	0.01254167		
758.42	0.01217399		
758.62	0.01227698		
758.82	0.01258905		
759.02	0.01271652		
759.22	0.01288246		
759.42	0.01334985		
759.62	0.01314505		
759.82	0.01374709		
760.02	0.0139473		
760.22	0.013449		
760.42	0.01345725		
760.62	0.0132524		
760.82	0.01282111		
761.02	0.01285303		
761.22	0.01356603		
761.42	0.01360307		
761.62	0.01381179		
761.82	0.01325615		
762.02	0.01298024		
762.22	0.01268174		
762.42	0.01320453		
762.62	0.01238684		
762.82	0.01227669		
763.02	0.01257065		
763.22	0.01249619		
763.42	0.01253715		
763.62	0.01306975		
763.82	0.01309855		
764.02	0.01219		
764.22	0.0118209		
764.42	0.01170031		
764.62	0.0114346		
764.82	0.01203886		
765.02	0.01283004		
765.22	0.01305636		
765.42	0.01321219		
765.62	0.01389998		
765.82	0.01310454		
766.02	0.01291199		
766.22	0.01276186		
766.42	0.01297033		
766.62	0.01259673		
766.82	0.01284072		
767.02	0.01260711		
767.22	0.01215138		
767.42	0.01206572		
767.62	0.01190337		
767.82	0.01112433		
768.02	0.01156763		
768.22	0.0119741		
768.42	0.01220854		
768.62	0.0122336		
768.82	0.01293096		
769.02	0.0126454		
769.22	0.01323639		
769.42	0.01364277		
769.62	0.0135653		
769.82	0.01388825		
770.02	0.01455177		
770.22	0.01440739		
770.42	0.01519171		
770.62	0.01525563		
770.82	0.01454505		
771.02	0.01437181		
771.22	0.01403263		
771.42	0.01329485		
771.62	0.01272912		
771.82	0.01244303		
772.02	0.01271863		
772.22	0.01207595		
772.42	0.01162243		
772.62	0.01091306		
772.82	0.01122878		
773.02	0.01065964		
773.22	0.01146471		
773.42	0.01132055		
773.62	0.01210016		
773.82	0.01295217		
774.02	0.01321826		
774.22	0.01292928		
774.42	0.01354189		
774.62	0.01283369		
774.82	0.01263244		
775.02	0.01280809		
775.22	0.01240745		
775.42	0.01242294		
775.62	0.01237409		
775.82	0.01206441		
776.02	0.01206736		
776.22	0.0117517		
776.42	0.01170217		
776.62	0.01159645		
776.82	0.01175557		
777.02	0.01077972		
777.22	0.0111605		
777.42	0.01099793		
777.62	0.01123433		
777.82	0.0111319		
778.02	0.01132177		
778.22	0.0113261		
778.42	0.01170706		
778.62	0.01160746		
778.82	0.01237772		
779.02	0.01284246		
779.22	0.01341201		
779.42	0.01393073		
779.62	0.01376196		
779.82	0.01369137		
780.02	0.00492755		
780.22	0.00471283		
780.42	0.00451769		
780.62	0.00451602		
780.82	0.00468794		
781.02	0.00504238		
781.22	0.00540515		
781.42	0.00566921		
781.62	0.00598775		
781.82	0.00663622		
782.02	0.00713458		
782.22	0.00784299		
782.42	0.00816667		
782.62	0.00871364		
782.82	0.00885279		
783.02	0.00880306		
783.22	0.00896846		
783.42	0.00833276		
783.62	0.00889679		
783.82	0.00815594		
784.02	0.00813347		
784.22	0.00818679		
784.42	0.00830594		
784.62	0.00887838		
784.82	0.00887685		
785.02	0.00882627		
785.22	0.00917051		
785.42	0.00894633		
785.62	0.00922339		
785.82	0.00929863		
786.02	0.00909845		
786.22	0.00927432		
786.42	0.00953324		
786.62	0.00926448		
786.82	0.00938817		
787.02	0.00916181		
787.22	0.00856449		
787.42	0.00849483		
787.62	0.00849595		
787.82	0.00836125		
788.02	0.00852472		
788.22	0.00869901		
788.42	0.00905896		
788.62	0.00911561		
788.82	0.00902487		
789.02	0.00912796		
789.22	0.0095942		
789.42	0.00895363		
789.62	0.00879187		
789.82	0.00851756		
790.02	0.00830652		
790.22	0.00887727		
790.42	0.0083782		
790.62	0.0078352		
790.82	0.00785342		
791.02	0.00770983		
791.22	0.00766522		
791.42	0.00767758		
791.62	0.00784476		
791.82	0.00796399		
792.02	0.00747694		
792.22	0.0075477		
792.42	0.00791308		
792.62	0.00752661		
792.82	0.00766278		
793.02	0.00728443		
793.22	0.00700247		
793.42	0.00675523		
793.62	0.00684119		
793.82	0.0067591		
794.02	0.00685548		
794.22	0.00721281		
794.42	0.00689127		
794.62	0.00750734		
794.82	0.00800767		
795.02	0.00835549		
795.22	0.008332		
795.42	0.00840411		
795.62	0.00901562		
795.82	0.00931229		
796.02	0.00998843		
796.22	0.00998099		
796.42	0.01011843		
796.62	0.00990835		
796.82	0.0098721		
797.02	0.00940126		
797.22	0.00921814		
797.42	0.00940391		
797.62	0.0087826		
797.82	0.00825869		
798.02	0.00839471		
798.22	0.00857669		
798.42	0.00834623		
798.62	0.00791168		
798.82	0.00709497		
799.02	0.00669353		
799.22	0.0062115		
799.42	0.00637142		
799.62	0.00671928		
799.82	0.00697461		
800.02	0.00661778		
800.22	0.00636524		
800.42	0.00630388		
800.62	0.00666849		
800.82	0.00699909		
801.02	0.0065815		
801.22	0.0065615		
801.42	0.00667289		
801.62	0.00655188		
801.82	0.00678439		
802.02	0.00713682		
802.22	0.00755488		
802.42	0.00730312		
802.62	0.00731452		
802.82	0.00640486		
803.02	0.00660396		
803.22	0.00626809		
803.42	0.00641559		
803.62	0.00654104		
803.82	0.0069509		
804.02	0.00694676		
804.22	0.00760672		
804.42	0.00762416		
804.62	0.0083924		
804.82	0.00850496		
805.02	0.00823197		
805.22	0.00851154		
805.42	0.00891298		
805.62	0.00878064		
805.82	0.00822844		
806.02	0.00818521		
806.22	0.00870392		
806.42	0.00831773		
806.62	0.00762486		
806.82	0.00654354		
807.02	0.00687405		
807.22	0.00688377		
807.42	0.00705725		
807.62	0.0074611		
807.82	0.00814178		
808.02	0.00813397		
808.22	0.00859731		
808.42	0.00880408		
808.62	0.00898327		
808.82	0.00911819		
809.02	0.00911262		
809.22	0.00936818		
809.42	0.00969206		
809.62	0.0096176		
809.82	0.00919742		
810.02	0.00947485		
810.22	0.00927258		
810.42	0.00843298		
810.62	0.00801188		
810.82	0.00823687		
811.02	0.00856704		
811.22	0.00880004		
811.42	0.00874249		
811.62	0.009025		
811.82	0.00901041		
812.02	0.00869074		
812.22	0.00860505		
812.42	0.00839293		
812.62	0.00820337		
812.82	0.00818107		
813.02	0.00777557		
813.22	0.00830436		
813.42	0.00867402		
813.62	0.00868528		
813.82	0.00821276		
814.02	0.00859429		
814.22	0.00868718		
814.42	0.00918026		
814.62	0.00973358		
814.82	0.01017709		
815.02	0.01021661		
815.22	0.01010119		
815.42	0.00986405		
815.62	0.00940999		
815.82	0.00905731		
816.02	0.00881353		
816.22	0.00899715		
816.42	0.00863837		
816.62	0.00806129		
816.82	0.0073194		
817.02	0.00734168		
817.22	0.00775888		
817.42	0.00767242		
817.62	0.00786546		
817.82	0.0072696		
818.02	0.00716077		
818.22	0.00734107		
818.42	0.00749626		
818.62	0.00760352		
818.82	0.00767725		
819.02	0.00769402		
819.22	0.00787745		
819.42	0.0082225		
819.62	0.00867246		
819.82	0.00903101		
820.02	0.00964649		
820.22	0.01009619		
820.42	0.00927649		
820.62	0.00934482		
820.82	0.00921021		
821.02	0.00967404		
821.22	0.00914122		
821.42	0.00888398		
821.62	0.00877395		
821.82	0.00786824		
822.02	0.00730416		
822.22	0.00732651		
822.42	0.00688039		
822.62	0.00672977		
822.82	0.00679191		
823.02	0.00678476		
823.22	0.00688921		
823.42	0.00695657		
823.62	0.0076389		
823.82	0.00780022		
824.02	0.008408		
824.22	0.00867124		
824.42	0.00875852		
824.62	0.00956629		
824.82	0.00985386		
825.02	0.01036103		
825.22	0.01012769		
825.42	0.01033159		
825.62	0.01031061		
825.82	0.00999744		
826.02	0.00978688		
826.22	0.00966572		
826.42	0.00928288		
826.62	0.00904943		
826.82	0.00872073		
827.02	0.0083458		
827.22	0.00806947		
827.42	0.00820847		
827.62	0.00865126		
827.82	0.00825911		
828.02	0.0087837		
828.22	0.00909234		
828.42	0.00911618		
828.62	0.00963031		
828.82	0.00997704		
829.02	0.01011752		
829.22	0.00992805		
829.42	0.01033617		
829.62	0.00993242		
829.82	0.00964933		
830.02	0.00970528		
830.22	0.00933182		
830.42	0.00927773		
830.62	0.00934167		
830.82	0.00895469		
831.02	0.00883046		
831.22	0.00861569		
831.42	0.00897821		
831.62	0.00890461		
831.82	0.00846096		
832.02	0.0087677		
832.22	0.00827839		
832.42	0.00833228		
832.62	0.008434		
832.82	0.00900257		
833.02	0.00945247		
833.22	0.0090665		
833.42	0.00871942		
833.62	0.00780719		
833.82	0.0080336		
834.02	0.00858362		
834.22	0.00868655		
834.42	0.00914947		
834.62	0.009296		
834.82	0.00907672		
835.02	0.00870023		
835.22	0.00922084		
835.42	0.00909809		
835.62	0.00850718		
835.82	0.00826317		
836.02	0.00763889		
836.22	0.00727307		
836.42	0.0074767		
836.62	0.00726896		
836.82	0.00711145		
837.02	0.00689414		
837.22	0.00591575		
837.42	0.00627515		
837.62	0.00683699		
837.82	0.0073011		
838.02	0.00771419		
838.22	0.00760839		
838.42	0.00773769		
838.62	0.00779712		
838.82	0.00835074		
839.02	0.00800574		
839.22	0.0083194		
839.42	0.00794671		
839.62	0.00812447		
839.82	0.00813248		
840.02	0.00818542		
840.22	0.00880077		
840.42	0.00899666		
840.62	0.00921745		
840.82	0.00862199		
841.02	0.00886396		
841.22	0.00879897		
841.42	0.00877622		
841.62	0.00843836		
841.82	0.00772585		
842.02	0.00759745		
842.22	0.00745501		
842.42	0.00711981		
842.62	0.00704779		
842.82	0.00731449		
843.02	0.00689966		
843.22	0.00736636		
843.42	0.00830329		
843.62	0.00914014		
843.82	0.00991216		
844.02	0.01049459		
844.22	0.01051503		
844.42	0.0104254		
844.62	0.01013737		
844.82	0.00913418		
845.02	0.00958572		
845.22	0.00922881		
845.42	0.00877801		
845.62	0.00896025		
845.82	0.00879014		
846.02	0.0088949		
846.22	0.00852298		
846.42	0.0081996		
846.62	0.00853276		
846.82	0.00917418		
847.02	0.00932304		
847.22	0.00973794		
847.42	0.00997966		
847.62	0.00976639		
847.82	0.00946971		
848.02	0.0086967		
848.22	0.0081062		
848.42	0.00790232		
848.62	0.00790681		
848.82	0.00784553		
849.02	0.00794743		
849.22	0.00754912		
849.42	0.00759721		
849.62	0.0079812		
849.82	0.00812502		
850.02	0.00835132		
850.22	0.00846416		
850.42	0.00878709		
850.62	0.00868039		
850.82	0.00886336		
851.02	0.00906851		
851.22	0.00907847		
851.42	0.00886658		
851.62	0.00887895		
851.82	0.00932918		
852.02	0.00951767		
852.22	0.00976271		
852.42	0.01007357		
852.62	0.01014496		
852.82	0.00982593		
853.02	0.00965463		
853.22	0.00968092		
853.42	0.00965114		
853.62	0.01002412		
853.82	0.00943235		
854.02	0.00953569		
854.22	0.00909668		
854.42	0.00899986		
854.62	0.00870081		
854.82	0.00882719		
855.02	0.00862005		
855.22	0.00851871		
855.42	0.00883486		
855.62	0.00895264		
855.82	0.00923063		
856.02	0.00921984		
856.22	0.00918968		
856.42	0.00940871		
856.62	0.00963396		
856.82	0.0094811		
857.02	0.00979962		
857.22	0.00977847		
857.42	0.00998363		
857.62	0.0099477		
857.82	0.01007985		
858.02	0.0106662		
858.22	0.01033923		
858.42	0.01056237		
858.62	0.0104997		
858.82	0.01073197		
859.02	0.01095696		
859.22	0.01131584		
859.42	0.01139301		
859.62	0.01166816		
859.82	0.01195553		
860.02	0.01195011		
860.22	0.0111438		
860.42	0.01107247		
860.62	0.01060664		
860.82	0.0104123		
861.02	0.01022898		
861.22	0.00966874		
861.42	0.00932536		
861.62	0.00869482		
861.82	0.00846939		
862.02	0.00771961		
862.22	0.00726357		
862.42	0.00686007		
862.62	0.00668765		
862.82	0.00668078		
863.02	0.00691174		
863.22	0.00677906		
863.42	0.00692138		
863.62	0.00719092		
863.82	0.00690774		
864.02	0.00650325		
864.22	0.00582856		
864.42	0.00610098		
864.62	0.00565191		
864.82	0.00576261		
865.02	0.00546145		
865.22	0.00527039		
865.42	0.00523747		
865.62	0.00500455		
865.82	0.00530225		
866.02	0.00529173		
866.22	0.00519419		
866.42	0.00598306		
866.62	0.00683516		
866.82	0.00777295		
867.02	0.0084081		
867.22	0.00859007		
867.42	0.00895973		
867.62	0.00906306		
867.82	0.00872208		
868.02	0.00930085		
868.22	0.00926718		
868.42	0.00859826		
868.62	0.0081474		
868.82	0.00799238		
869.02	0.00756896		
869.22	0.00727416		
869.42	0.0070564		
869.62	0.00712617		
869.82	0.00698791		
870.02	0.0066946		
870.22	0.00702666		
870.42	0.00805644		
870.62	0.00788591		
870.82	0.00839758		
871.02	0.00800487		
871.22	0.00805965		
871.42	0.0079768		
871.62	0.00747175		
871.82	0.00714565		
872.02	0.00801172		
872.22	0.00731415		
872.42	0.00719687		
872.62	0.00809247		
872.82	0.00869484		
873.02	0.0089159		
873.22	0.00889671		
873.42	0.00881014		
873.62	0.00910449		
873.82	0.00889042		
874.02	0.00931304		
874.22	0.01008077		
874.42	0.01023603		
874.62	0.00999577		
874.82	0.00998042		
875.02	0.00953724		
875.22	0.009389		
875.42	0.00893247		
875.62	0.00849037		
875.82	0.00823469		
876.02	0.00842747		
876.22	0.00819796		
876.42	0.00801971		
876.62	0.00826813		
876.82	0.0078067		
877.02	0.00690181		
877.22	0.00628106		
877.42	0.0065622		
877.62	0.00673439		
877.82	0.00655598		
878.02	0.00712934		
878.22	0.00767076		
878.42	0.00783021		
878.62	0.00784281		
878.82	0.00786868		
879.02	0.00805932		
879.22	0.00811422		
879.42	0.0081654		
879.62	0.00819783		
879.82	0.00846384		
880.02	0.00873054		
880.22	0.00908336		
880.42	0.0090403		
880.62	0.00936801		
880.82	0.00925373		
881.02	0.00936749		
881.22	0.00966177		
881.42	0.01007229		
881.62	0.01036497		
881.82	0.01010294		
882.02	0.0101099		
882.22	0.00947067		
882.42	0.00950353		
882.62	0.00910353		
882.82	0.0082762		
883.02	0.00771132		
883.22	0.00776528		
883.42	0.00720436		
883.62	0.00707165		
883.82	0.00696909		
884.02	0.0072477		
884.22	0.00713094		
884.42	0.00726311		
884.62	0.00733854		
884.82	0.00751451		
885.02	0.00760031		
885.22	0.00742839		
885.42	0.00700567		
885.62	0.00711247		
885.82	0.00667379		
886.02	0.00618301		
886.22	0.00651652		
886.42	0.00721761		
886.62	0.00701559		
886.82	0.00699942		
887.02	0.00751154		
887.22	0.00835239		
887.42	0.00856928		
887.62	0.00846032		
887.82	0.00838923		
888.02	0.00934491		
888.22	0.00979254		
888.42	0.01089849		
888.62	0.01093218		
888.82	0.01070863		
889.02	0.01097993		
889.22	0.01073		
889.42	0.01020817		
889.62	0.01010536		
889.82	0.01002445		
890.02	0.00945263		
890.22	0.00951212		
890.42	0.00924947		
890.62	0.00906874		
890.82	0.00874568		
891.02	0.00848552		
891.22	0.00805577		
891.42	0.0072388		
891.62	0.00677925		
891.82	0.0068404		
892.02	0.00778168		
892.22	0.00813807		
892.42	0.00850196		
892.62	0.00821881		
892.82	0.00801621		
893.02	0.00873792		
893.22	0.00900777		
893.42	0.00909514		
893.62	0.00937439		
893.82	0.00967298		
894.02	0.00944407		
894.22	0.00952463		
894.42	0.00983419		
894.62	0.01022554		
894.82	0.00953136		
895.02	0.00984362		
895.22	0.00980887		
895.42	0.00995021		
895.62	0.01044495		
895.82	0.01052649		
896.02	0.01103537		
896.22	0.01083571		
896.42	0.01061926		
896.62	0.00984032		
896.82	0.00931496		
897.02	0.00922153		
897.22	0.00930584		
897.42	0.00884539		
897.62	0.00851972		
897.82	0.00862107		
898.02	0.00813284		
898.22	0.00791839		
898.42	0.00807313		
898.62	0.00828747		
898.82	0.00811147		
899.02	0.00887519		
899.22	0.00892279		
899.42	0.00895182		
899.62	0.00977989		
899.82	0.00992265		
900.02	0.01004308		
900.22	0.0103663		
900.42	0.00993949		
900.62	0.00937998		
900.82	0.00943069		
901.02	0.00934362		
901.22	0.00942195		
901.42	0.0091662		
901.62	0.00865854		
901.82	0.00848952		
902.02	0.00751145		
902.22	0.00741855		
902.42	0.00734328		
902.62	0.0075891		
902.82	0.0078552		
903.02	0.00812539		
903.22	0.00850297		
903.42	0.008559		
903.62	0.00906028		
903.82	0.00908424		
904.02	0.00915542		
904.22	0.00967998		
904.42	0.00974084		
904.62	0.0097287		
904.82	0.00963602		
905.02	0.00941016		
905.22	0.00920314		
905.42	0.00909699		
905.62	0.00845431		
905.82	0.00773727		
906.02	0.00759636		
906.22	0.00770875		
906.42	0.00795083		
906.62	0.00827035		
906.82	0.00892264		
907.02	0.00885437		
907.22	0.00884621		
907.42	0.00854068		
907.62	0.00863613		
907.82	0.00917927		
908.02	0.00939315		
908.22	0.00984244		
908.42	0.01020316		
908.62	0.00946992		
908.82	0.00939174		
909.02	0.00939902		
909.22	0.00945079		
909.42	0.00947371		
909.62	0.00897186		
909.82	0.00853148		
910.02	0.00897796		
910.22	0.00890158		
910.42	0.00898099		
