Conc1	3E-06	
Start1	480.02	
Stop1	5779.82	
Kobs	0.0244122055182017	
Error Kobs	0.000543305785284273	
Koff	0.013539325110722	
Error Koff	0.00013834575812609	
Time1	Data1	Fit1	
3237.82	0.07611291	0.07991146	
3238.02	0.07594789	0.07991146	
3238.22	0.0760246	0.07991146	
3238.42	0.07585719	0.07991146	
3238.62	0.07632817	0.07991146	
3238.82	0.07631592	0.07991146	
3239.02	0.07669395	0.07991146	
3239.22	0.07718305	0.07991146	
3239.42	0.07742344	0.07991146	
3239.62	0.07814794	0.07991146	
3239.82	0.07832204	0.07991146	
3240.02	0.07851385	0.07991146	
3240.22	0.07875635	0.07991146	
3240.42	0.07895715	0.07991146	
3240.62	0.07894343	0.07991146	
3240.82	0.07842479	0.07991146	
3241.02	0.0784815	0.07991146	
3241.22	0.07826853	0.07991146	
3241.42	0.07786017	0.07991146	
3241.62	0.07813891	0.07991146	
3241.82	0.07785367	0.07991146	
3242.02	0.07754365	0.07991146	
3242.22	0.07756431	0.07991146	
3242.42	0.07711982	0.07991146	
3242.62	0.07704147	0.07991146	
3242.82	0.07718063	0.07991146	
3243.02	0.07680578	0.07991146	
3243.22	0.076547	0.07991146	
3243.42	0.07609994	0.07991146	
3243.62	0.07618469	0.07991146	
3243.82	0.07643779	0.07991146	
3244.02	0.07620594	0.07991146	
3244.22	0.07657225	0.07991146	
3244.42	0.07661032	0.07991146	
3244.62	0.07686947	0.07991146	
3244.82	0.07666121	0.07991146	
3245.02	0.07623818	0.07991146	
3245.22	0.0765288	0.07991146	
3245.42	0.07640805	0.07991146	
3245.62	0.07658019	0.07991146	
3245.82	0.07637239	0.07991146	
3246.02	0.07678434	0.07991146	
3246.22	0.07695854	0.07991146	
3246.42	0.07723123	0.07991146	
3246.62	0.07704392	0.07991146	
3246.82	0.07724112	0.07991146	
3247.02	0.0769108	0.07991146	
3247.22	0.07734961	0.07991146	
3247.42	0.07721411	0.07991146	
3247.62	0.07740632	0.07991146	
3247.82	0.07769965	0.07991146	
3248.02	0.07728531	0.07991146	
3248.22	0.07733279	0.07991146	
3248.42	0.07691546	0.07991146	
3248.62	0.07628807	0.07991146	
3248.82	0.07605231	0.07991146	
3249.02	0.07598612	0.07991146	
3249.22	0.07656432	0.07991146	
3249.42	0.07613217	0.07991146	
3249.62	0.07671841	0.07991146	
3249.82	0.0775647	0.07991146	
3250.02	0.0779745	0.07991146	
3250.22	0.0782386	0.07991146	
3250.42	0.07853192	0.07991146	
3250.62	0.07831595	0.07991146	
3250.82	0.07885764	0.07991146	
3251.02	0.07915848	0.07991146	
3251.22	0.0794894	0.07991146	
3251.42	0.07963619	0.07991146	
3251.62	0.07991773	0.07991146	
3251.82	0.07974251	0.07991146	
3252.02	0.07919075	0.07991146	
3252.22	0.07908843	0.07991146	
3252.42	0.07837125	0.07991146	
3252.62	0.07828542	0.07991146	
3252.82	0.07817831	0.07991146	
3253.02	0.0780817	0.07991146	
3253.22	0.07839771	0.07991146	
3253.42	0.07840974	0.07991146	
3253.62	0.07917359	0.07991146	
3253.82	0.07932703	0.07991146	
3254.02	0.07920327	0.07991146	
3254.22	0.07900875	0.07991146	
3254.42	0.07913215	0.07991146	
3254.62	0.07876334	0.07991146	
3254.82	0.07884196	0.07991146	
3255.02	0.07882549	0.07991146	
3255.22	0.07880027	0.07991146	
3255.42	0.07875825	0.07991146	
3255.62	0.07775865	0.07991146	
3255.82	0.07742131	0.07991146	
3256.02	0.07718339	0.07991146	
3256.22	0.07663743	0.07991146	
3256.42	0.07652512	0.07991146	
3256.62	0.07684332	0.07991146	
3256.82	0.07688646	0.07991146	
3257.02	0.07710827	0.07991146	
3257.22	0.07757615	0.07991146	
3257.42	0.07760211	0.07991146	
3257.62	0.07752125	0.07991146	
3257.82	0.07723078	0.07991146	
3258.02	0.07670566	0.07991146	
3258.22	0.07632908	0.07991146	
3258.42	0.07663941	0.07991146	
3258.62	0.07605729	0.07991146	
3258.82	0.07596536	0.07991146	
3259.02	0.07614974	0.07991146	
3259.22	0.0756448	0.07991146	
3259.42	0.07548279	0.07991146	
3259.62	0.07506103	0.07991146	
3259.82	0.07578175	0.07991146	
3260.02	0.07558072	0.07991146	
3260.22	0.07628229	0.07991146	
3260.42	0.07781613	0.07991146	
3260.62	0.07885642	0.07991146	
3260.82	0.07969574	0.07991146	
3261.02	0.07963297	0.07991146	
3261.22	0.07987902	0.07991146	
3261.42	0.08034568	0.07991146	
3261.62	0.07987023	0.07991146	
3261.82	0.07885806	0.07991146	
3262.02	0.07861041	0.07991146	
3262.22	0.07862171	0.07991146	
3262.42	0.0784074	0.07991146	
3262.62	0.07789243	0.07991146	
3262.82	0.07776845	0.07991146	
3263.02	0.07799703	0.07991146	
3263.22	0.07782994	0.07991146	
3263.42	0.07760306	0.07991146	
3263.62	0.07754701	0.07991146	
3263.82	0.07784794	0.07991146	
3264.02	0.07835354	0.07991146	
3264.22	0.07889155	0.07991146	
3264.42	0.07929916	0.07991146	
3264.62	0.0796994	0.07991146	
3264.82	0.07946906	0.07991146	
3265.02	0.07924428	0.07991146	
3265.22	0.07976774	0.07991146	
3265.42	0.07950475	0.07991146	
3265.62	0.07854916	0.07991146	
3265.82	0.07844432	0.07991146	
3266.02	0.07850783	0.07991146	
3266.22	0.07808415	0.07991146	
3266.42	0.07765667	0.07991146	
3266.62	0.0773694	0.07991146	
3266.82	0.07710372	0.07991146	
3267.02	0.07693765	0.07991146	
3267.22	0.0768384	0.07991146	
3267.42	0.0759402	0.07991146	
3267.62	0.07615848	0.07991146	
3267.82	0.07625774	0.07991146	
3268.02	0.07621936	0.07991146	
3268.22	0.075963	0.07991146	
3268.42	0.07595505	0.07991146	
3268.62	0.07606538	0.07991146	
3268.82	0.07588789	0.07991146	
3269.02	0.07646645	0.07991146	
3269.22	0.0767917	0.07991146	
3269.42	0.07732502	0.07991146	
3269.62	0.07781035	0.07991146	
3269.82	0.07826424	0.07991146	
3270.02	0.0779124	0.07991146	
3270.22	0.07816479	0.07991146	
3270.42	0.07814566	0.07991146	
3270.62	0.07798785	0.07991146	
3270.82	0.07787958	0.07991146	
3271.02	0.07797527	0.07991146	
3271.22	0.07777609	0.07991146	
3271.42	0.07730903	0.07991146	
3271.62	0.07763788	0.07991146	
3271.82	0.07746211	0.07991146	
3272.02	0.07756458	0.07991146	
3272.22	0.07740251	0.07991146	
3272.42	0.07730432	0.07991146	
3272.62	0.07759171	0.07991146	
3272.82	0.07797027	0.07991146	
3273.02	0.07808314	0.07991146	
3273.22	0.07832605	0.07991146	
3273.42	0.07906403	0.07991146	
3273.62	0.07900771	0.07991146	
3273.82	0.07890058	0.07991146	
3274.02	0.07881056	0.07991146	
3274.22	0.07896887	0.07991146	
3274.42	0.07906304	0.07991146	
3274.62	0.07904798	0.07991146	
3274.82	0.07865371	0.07991146	
3275.02	0.07870885	0.07991146	
3275.22	0.07867219	0.07991146	
3275.42	0.07859179	0.07991146	
3275.62	0.07843822	0.07991146	
3275.82	0.07871916	0.07991146	
3276.02	0.07893418	0.07991146	
3276.22	0.07915757	0.07991146	
3276.42	0.07904473	0.07991146	
3276.62	0.07841704	0.07991146	
3276.82	0.07828479	0.07991146	
3277.02	0.07812185	0.07991146	
3277.22	0.07795803	0.07991146	
3277.42	0.07793735	0.07991146	
3277.62	0.0778482	0.07991146	
3277.82	0.07766898	0.07991146	
3278.02	0.07767748	0.07991146	
3278.22	0.0780891	0.07991146	
3278.42	0.07838629	0.07991146	
3278.62	0.07791411	0.07991146	
3278.82	0.07791007	0.07991146	
3279.02	0.07805975	0.07991146	
3279.22	0.07800072	0.07991146	
3279.42	0.0769909	0.07991146	
3279.62	0.07716042	0.07991146	
3279.82	0.07738414	0.07991146	
3280.02	0.07754445	0.07991146	
3280.22	0.07765364	0.07991146	
3280.42	0.07699917	0.07991146	
3280.62	0.07693975	0.07991146	
3280.82	0.07665818	0.07991146	
3281.02	0.07667413	0.07991146	
3281.22	0.07614661	0.07991146	
3281.42	0.07643318	0.07991146	
3281.62	0.07646105	0.07991146	
3281.82	0.07645866	0.07991146	
3282.02	0.07696887	0.07991146	
3282.22	0.07711316	0.07991146	
3282.42	0.07697532	0.07991146	
3282.62	0.07698829	0.07991146	
3282.82	0.07693279	0.07991146	
3283.02	0.07663826	0.07991146	
3283.22	0.07637558	0.07991146	
3283.42	0.07661648	0.07991146	
3283.62	0.07731878	0.07991146	
3283.82	0.0775369	0.07991146	
3284.02	0.07832676	0.07991146	
3284.22	0.07864522	0.07991146	
3284.42	0.07854265	0.07991146	
3284.62	0.07863727	0.07991146	
3284.82	0.07772449	0.07991146	
3285.02	0.07838562	0.07991146	
3285.22	0.07831074	0.07991146	
3285.42	0.07814125	0.07991146	
3285.62	0.07708461	0.07991146	
3285.82	0.07746627	0.07991146	
3286.02	0.07748514	0.07991146	
3286.22	0.07674408	0.07991146	
3286.42	0.07683897	0.07991146	
3286.62	0.07685593	0.07991146	
3286.82	0.07648406	0.07991146	
3287.02	0.07635181	0.07991146	
3287.22	0.0760079	0.07991146	
3287.42	0.07607671	0.07991146	
3287.62	0.0765343	0.07991146	
3287.82	0.07680739	0.07991146	
3288.02	0.07660359	0.07991146	
3288.22	0.07654105	0.07991146	
3288.42	0.076875	0.07991146	
3288.62	0.07655094	0.07991146	
3288.82	0.07670283	0.07991146	
3289.02	0.07732206	0.07991146	
3289.22	0.07734695	0.07991146	
3289.42	0.07736411	0.07991146	
3289.62	0.07800915	0.07991146	
3289.82	0.07910295	0.07991146	
3290.02	0.07918578	0.07991146	
3290.22	0.07917606	0.07991146	
3290.42	0.07954282	0.07991146	
3290.62	0.07929651	0.07991146	
3290.82	0.07936706	0.07991146	
3291.02	0.07929352	0.07991146	
3291.22	0.07881013	0.07991146	
3291.42	0.07868298	0.07991146	
3291.62	0.07924466	0.07991146	
3291.82	0.07816251	0.07991146	
3292.02	0.07774737	0.07991146	
3292.22	0.07775609	0.07991146	
3292.42	0.07761108	0.07991146	
3292.62	0.07690459	0.07991146	
3292.82	0.07709638	0.07991146	
3293.02	0.07684767	0.07991146	
3293.22	0.07710464	0.07991146	
3293.42	0.07695293	0.07991146	
3293.62	0.0771173	0.07991146	
3293.82	0.0770869	0.07991146	
3294.02	0.07727426	0.07991146	
3294.22	0.07729906	0.07991146	
3294.42	0.07721863	0.07991146	
3294.62	0.07731973	0.07991146	
3294.82	0.07786012	0.07991146	
3295.02	0.07785587	0.07991146	
3295.22	0.0779061	0.07991146	
3295.42	0.07797864	0.07991146	
3295.62	0.07859747	0.07991146	
3295.82	0.07913071	0.07991146	
3296.02	0.07944044	0.07991146	
3296.22	0.07972296	0.07991146	
3296.42	0.07982391	0.07991146	
3296.62	0.07914348	0.07991146	
3296.82	0.07881373	0.07991146	
3297.02	0.0787474	0.07991146	
3297.22	0.07847988	0.07991146	
3297.42	0.07824443	0.07991146	
3297.62	0.07811855	0.07991146	
3297.82	0.07846728	0.07991146	
3298.02	0.07844069	0.07991146	
3298.22	0.07824515	0.07991146	
3298.42	0.07775846	0.07991146	
3298.62	0.07742364	0.07991146	
3298.82	0.07746036	0.07991146	
3299.02	0.07743834	0.07991146	
3299.22	0.07748886	0.07991146	
3299.42	0.07775514	0.07991146	
3299.62	0.07838692	0.07991146	
3299.82	0.07876671	0.07991146	
3300.02	0.07882302	0.07991146	
3300.22	0.07916199	0.07991146	
3300.42	0.07890575	0.07991146	
3300.62	0.07819775	0.07991146	
3300.82	0.07861176	0.07991146	
3301.02	0.07810543	0.07991146	
3301.22	0.07843317	0.07991146	
3301.42	0.07822099	0.07991146	
3301.62	0.07771277	0.07991146	
3301.82	0.07752255	0.07991146	
3302.02	0.07752576	0.07991146	
3302.22	0.07705013	0.07991146	
3302.42	0.07657668	0.07991146	
3302.62	0.07651334	0.07991146	
3302.82	0.07647557	0.07991146	
3303.02	0.07627123	0.07991146	
3303.22	0.07640209	0.07991146	
3303.42	0.07641406	0.07991146	
3303.62	0.07608842	0.07991146	
3303.82	0.07661417	0.07991146	
3304.02	0.07663916	0.07991146	
3304.22	0.07651252	0.07991146	
3304.42	0.07636176	0.07991146	
3304.62	0.07632246	0.07991146	
3304.82	0.07644552	0.07991146	
3305.02	0.07640659	0.07991146	
3305.22	0.07693494	0.07991146	
3305.42	0.07623047	0.07991146	
3305.62	0.07618324	0.07991146	
3305.82	0.07606934	0.07991146	
3306.02	0.0767091	0.07991146	
3306.22	0.07679937	0.07991146	
3306.42	0.07757981	0.07991146	
3306.62	0.078125	0.07991146	
3306.82	0.07824858	0.07991146	
3307.02	0.07889247	0.07991146	
3307.22	0.07945851	0.07991146	
3307.42	0.07895613	0.07991146	
3307.62	0.07899689	0.07991146	
3307.82	0.07963011	0.07991146	
3308.02	0.0791788	0.07991146	
3308.22	0.07924778	0.07991146	
3308.42	0.07921006	0.07991146	
3308.62	0.07924468	0.07991146	
3308.82	0.07925562	0.07991146	
3309.02	0.07906654	0.07991146	
3309.22	0.07788942	0.07991146	
3309.42	0.07771335	0.07991146	
3309.62	0.07787572	0.07991146	
3309.82	0.07710021	0.07991146	
3310.02	0.0769998	0.07991146	
3310.22	0.07718269	0.07991146	
3310.42	0.07726666	0.07991146	
3310.62	0.07695854	0.07991146	
3310.82	0.07675018	0.07991146	
3311.02	0.07687737	0.07991146	
3311.22	0.07691577	0.07991146	
3311.42	0.07653423	0.07991146	
3311.62	0.0764597	0.07991146	
3311.82	0.07641891	0.07991146	
3312.02	0.07699383	0.07991146	
3312.22	0.07762557	0.07991146	
3312.42	0.07767373	0.07991146	
3312.62	0.07830753	0.07991146	
3312.82	0.07835258	0.07991146	
3313.02	0.07786613	0.07991146	
3313.22	0.07779091	0.07991146	
3313.42	0.07823631	0.07991146	
3313.62	0.0782819	0.07991146	
3313.82	0.07791651	0.07991146	
3314.02	0.07791535	0.07991146	
3314.22	0.07836041	0.07991146	
3314.42	0.07852163	0.07991146	
3314.62	0.07850693	0.07991146	
3314.82	0.07811234	0.07991146	
3315.02	0.07815279	0.07991146	
3315.22	0.07881944	0.07991146	
3315.42	0.07870516	0.07991146	
3315.62	0.07803297	0.07991146	
3315.82	0.07804647	0.07991146	
3316.02	0.07858299	0.07991146	
3316.22	0.07825762	0.07991146	
3316.42	0.07809844	0.07991146	
3316.62	0.07828005	0.07991146	
3316.82	0.07766533	0.07991146	
3317.02	0.0773734	0.07991146	
3317.22	0.07749132	0.07991146	
3317.42	0.07707684	0.07991146	
3317.62	0.07799355	0.07991146	
3317.82	0.07826484	0.07991146	
3318.02	0.07835893	0.07991146	
3318.22	0.07954944	0.07991146	
3318.42	0.07978189	0.07991146	
3318.62	0.07933848	0.07991146	
3318.82	0.07939942	0.07991146	
3319.02	0.07977445	0.07991146	
3319.22	0.07999862	0.07991146	
3319.42	0.07990397	0.07991146	
3319.62	0.07935882	0.07991146	
3319.82	0.07908427	0.07991146	
3320.02	0.07918727	0.07991146	
3320.22	0.07926208	0.07991146	
3320.42	0.07895484	0.07991146	
3320.62	0.07913322	0.07991146	
3320.82	0.07934153	0.07991146	
3321.02	0.07899334	0.07991146	
3321.22	0.0791176	0.07991146	
3321.42	0.07902599	0.07991146	
3321.62	0.0795395	0.07991146	
3321.82	0.0792583	0.07991146	
3322.02	0.07961702	0.07991146	
3322.22	0.07976096	0.07991146	
3322.42	0.07928674	0.07991146	
3322.62	0.07895955	0.07991146	
3322.82	0.07892616	0.07991146	
3323.02	0.07819827	0.07991146	
3323.22	0.07792949	0.07991146	
3323.42	0.07739187	0.07991146	
3323.62	0.07667581	0.07991146	
3323.82	0.07690774	0.07991146	
3324.02	0.07710633	0.07991146	
3324.22	0.07681956	0.07991146	
3324.42	0.07685136	0.07991146	
3324.62	0.07756577	0.07991146	
3324.82	0.07781484	0.07991146	
3325.02	0.07772542	0.07991146	
3325.22	0.07865732	0.07991146	
3325.42	0.07924138	0.07991146	
3325.62	0.07999666	0.07991146	
3325.82	0.08052715	0.07991146	
3326.02	0.08062168	0.07991146	
3326.22	0.0805164	0.07991146	
3326.42	0.08039815	0.07991146	
3326.62	0.07963911	0.07991146	
3326.82	0.07921071	0.07991146	
3327.02	0.07891335	0.07991146	
3327.22	0.07894735	0.07991146	
3327.42	0.07812753	0.07991146	
3327.62	0.07835079	0.07991146	
3327.82	0.07843443	0.07991146	
3328.02	0.07810549	0.07991146	
3328.22	0.07833217	0.07991146	
3328.42	0.07871244	0.07991146	
3328.62	0.0782291	0.07991146	
3328.82	0.07895492	0.07991146	
3329.02	0.07943366	0.07991146	
3329.22	0.08019221	0.07991146	
3329.42	0.08015232	0.07991146	
3329.62	0.0804834	0.07991146	
3329.82	0.08041849	0.07991146	
3330.02	0.08019238	0.07991146	
3330.22	0.08004189	0.07991146	
3330.42	0.07934577	0.07991146	
3330.62	0.07889197	0.07991146	
3330.82	0.07930428	0.07991146	
3331.02	0.07971051	0.07991146	
3331.22	0.07965974	0.07991146	
3331.42	0.07906379	0.07991146	
3331.62	0.07928571	0.07991146	
3331.82	0.07882284	0.07991146	
3332.02	0.07895236	0.07991146	
3332.22	0.07889334	0.07991146	
3332.42	0.07811583	0.07991146	
3332.62	0.07757137	0.07991146	
3332.82	0.07792399	0.07991146	
3333.02	0.07767368	0.07991146	
3333.22	0.0775385	0.07991146	
3333.42	0.0779463	0.07991146	
3333.62	0.07870769	0.07991146	
3333.82	0.07894311	0.07991146	
3334.02	0.07895065	0.07991146	
3334.22	0.07817773	0.07991146	
3334.42	0.07753909	0.07991146	
3334.62	0.07746475	0.07991146	
3334.82	0.07803291	0.07991146	
3335.02	0.07832468	0.07991146	
3335.22	0.07819332	0.07991146	
3335.42	0.07785802	0.07991146	
3335.62	0.07779949	0.07991146	
3335.82	0.07749892	0.07991146	
3336.02	0.07752922	0.07991146	
3336.22	0.07733734	0.07991146	
3336.42	0.07709436	0.07991146	
3336.62	0.07691345	0.07991146	
3336.82	0.07652401	0.07991146	
3337.02	0.07707572	0.07991146	
3337.22	0.07762678	0.07991146	
3337.42	0.07863363	0.07991146	
3337.62	0.07896521	0.07991146	
3337.82	0.07895494	0.07991146	
3338.02	0.07925816	0.07991146	
3338.22	0.0787449	0.07991146	
3338.42	0.07885923	0.07991146	
3338.62	0.07885566	0.07991146	
3338.82	0.07912557	0.07991146	
3339.02	0.07868607	0.07991146	
3339.22	0.07850333	0.07991146	
3339.42	0.07844338	0.07991146	
3339.62	0.07866419	0.07991146	
3339.82	0.07834601	0.07991146	
3340.02	0.07806591	0.07991146	
3340.22	0.07804558	0.07991146	
3340.42	0.07804125	0.07991146	
3340.62	0.07796556	0.07991146	
3340.82	0.07803299	0.07991146	
3341.02	0.07847333	0.07991146	
3341.22	0.07880121	0.07991146	
3341.42	0.07875736	0.07991146	
3341.62	0.07848876	0.07991146	
3341.82	0.07884228	0.07991146	
3342.02	0.07962184	0.07991146	
3342.22	0.07951511	0.07991146	
3342.42	0.0795482	0.07991146	
3342.62	0.07971091	0.07991146	
3342.82	0.07978521	0.07991146	
3343.02	0.07954275	0.07991146	
3343.22	0.0799856	0.07991146	
3343.42	0.08031439	0.07991146	
3343.62	0.08049284	0.07991146	
3343.82	0.08031988	0.07991146	
3344.02	0.08034627	0.07991146	
3344.22	0.08042719	0.07991146	
3344.42	0.08041489	0.07991146	
3344.62	0.07994389	0.07991146	
3344.82	0.07943126	0.07991146	
3345.02	0.07889674	0.07991146	
3345.22	0.07901065	0.07991146	
3345.42	0.07800915	0.07991146	
3345.62	0.07771899	0.07991146	
3345.82	0.07780822	0.07991146	
3346.02	0.07760208	0.07991146	
3346.22	0.07755189	0.07991146	
3346.42	0.07790069	0.07991146	
3346.62	0.07790941	0.07991146	
3346.82	0.07790957	0.07991146	
3347.02	0.07770333	0.07991146	
3347.22	0.07800455	0.07991146	
3347.42	0.07817751	0.07991146	
3347.62	0.07898177	0.07991146	
3347.82	0.07864717	0.07991146	
3348.02	0.07843721	0.07991146	
3348.22	0.07837284	0.07991146	
3348.42	0.07792832	0.07991146	
3348.62	0.07798814	0.07991146	
3348.82	0.07849486	0.07991146	
3349.02	0.07879782	0.07991146	
3349.22	0.07882054	0.07991146	
3349.42	0.07839231	0.07991146	
3349.62	0.07844526	0.07991146	
3349.82	0.07850632	0.07991146	
3350.02	0.07877626	0.07991146	
3350.22	0.07897544	0.07991146	
3350.42	0.07853415	0.07991146	
3350.62	0.0779448	0.07991146	
3350.82	0.07808962	0.07991146	
3351.02	0.07779946	0.07991146	
3351.22	0.07799458	0.07991146	
3351.42	0.07860713	0.07991146	
3351.62	0.0788087	0.07991146	
3351.82	0.07784875	0.07991146	
3352.02	0.07861826	0.07991146	
3352.22	0.07897778	0.07991146	
3352.42	0.0792359	0.07991146	
3352.62	0.07995879	0.07991146	
3352.82	0.08014574	0.07991146	
3353.02	0.07977559	0.07991146	
3353.22	0.0800346	0.07991146	
3353.42	0.08026265	0.07991146	
3353.62	0.08044606	0.07991146	
3353.82	0.08025115	0.07991146	
3354.02	0.07963872	0.07991146	
3354.22	0.07886071	0.07991146	
3354.42	0.07808084	0.07991146	
3354.62	0.0774692	0.07991146	
3354.82	0.07698432	0.07991146	
3355.02	0.07673839	0.07991146	
3355.22	0.07711013	0.07991146	
3355.42	0.07632337	0.07991146	
3355.62	0.07610568	0.07991146	
3355.82	0.07675041	0.07991146	
3356.02	0.07760004	0.07991146	
3356.22	0.07723691	0.07991146	
3356.42	0.07699339	0.07991146	
3356.62	0.07709861	0.07991146	
3356.82	0.07732784	0.07991146	
3357.02	0.07730552	0.07991146	
3357.22	0.07728116	0.07991146	
3357.42	0.07718594	0.07991146	
3357.62	0.07715727	0.07991146	
3357.82	0.07683978	0.07991146	
3358.02	0.07638978	0.07991146	
3358.22	0.07605558	0.07991146	
3358.42	0.07582564	0.07991146	
3358.62	0.07580143	0.07991146	
3358.82	0.07645661	0.07991146	
3359.02	0.07694286	0.07991146	
3359.22	0.07705851	0.07991146	
3359.42	0.07671485	0.07991146	
3359.62	0.07784081	0.07991146	
3359.82	0.07787616	0.07991146	
3360.02	0.07781344	0.07991146	
3360.22	0.07806505	0.07991146	
3360.42	0.07800174	0.07991146	
3360.62	0.07874331	0.07991146	
3360.82	0.07889801	0.07991146	
3361.02	0.07876926	0.07991146	
3361.22	0.07824294	0.07991146	
3361.42	0.07856829	0.07991146	
3361.62	0.07894201	0.07991146	
3361.82	0.07922789	0.07991146	
3362.02	0.07925797	0.07991146	
3362.22	0.0792867	0.07991146	
3362.42	0.07925142	0.07991146	
3362.62	0.07969456	0.07991146	
3362.82	0.07978669	0.07991146	
3363.02	0.07926307	0.07991146	
3363.22	0.07922158	0.07991146	
3363.42	0.07906839	0.07991146	
3363.62	0.07898982	0.07991146	
3363.82	0.07899031	0.07991146	
3364.02	0.07893818	0.07991146	
3364.22	0.07886859	0.07991146	
3364.42	0.07848193	0.07991146	
3364.62	0.07854543	0.07991146	
3364.82	0.07789781	0.07991146	
3365.02	0.07789684	0.07991146	
3365.22	0.07749993	0.07991146	
3365.42	0.07759849	0.07991146	
3365.62	0.07778921	0.07991146	
3365.82	0.07831829	0.07991146	
3366.02	0.07808395	0.07991146	
3366.22	0.07775847	0.07991146	
3366.42	0.07768925	0.07991146	
3366.62	0.07767388	0.07991146	
3366.82	0.07784426	0.07991146	
3367.02	0.07812691	0.07991146	
3367.22	0.07864094	0.07991146	
3367.42	0.07886321	0.07991146	
3367.62	0.07967781	0.07991146	
3367.82	0.07926579	0.07991146	
3368.02	0.07877789	0.07991146	
3368.22	0.07881688	0.07991146	
3368.42	0.07843563	0.07991146	
3368.62	0.07757962	0.07991146	
3368.82	0.07742774	0.07991146	
3369.02	0.07785405	0.07991146	
3369.22	0.07722026	0.07991146	
3369.42	0.07673461	0.07991146	
3369.62	0.07664814	0.07991146	
3369.82	0.07673627	0.07991146	
3370.02	0.07618611	0.07991146	
3370.22	0.0760339	0.07991146	
3370.42	0.0756615	0.07991146	
3370.62	0.07575441	0.07991146	
3370.82	0.07627448	0.07991146	
3371.02	0.07595638	0.07991146	
3371.22	0.07572336	0.07991146	
3371.42	0.07580563	0.07991146	
3371.62	0.07573424	0.07991146	
3371.82	0.07545534	0.07991146	
3372.02	0.07558069	0.07991146	
3372.22	0.07566637	0.07991146	
3372.42	0.07560435	0.07991146	
3372.62	0.07606291	0.07991146	
3372.82	0.07670009	0.07991146	
3373.02	0.07717579	0.07991146	
3373.22	0.07704599	0.07991146	
3373.42	0.07734035	0.07991146	
3373.62	0.07720764	0.07991146	
3373.82	0.07760909	0.07991146	
3374.02	0.07776967	0.07991146	
3374.22	0.07782537	0.07991146	
3374.42	0.07814192	0.07991146	
3374.62	0.07835998	0.07991146	
3374.82	0.07811722	0.07991146	
3375.02	0.07800393	0.07991146	
3375.22	0.07799183	0.07991146	
3375.42	0.07748459	0.07991146	
3375.62	0.07735573	0.07991146	
3375.82	0.07722861	0.07991146	
3376.02	0.07608647	0.07991146	
3376.22	0.07586854	0.07991146	
3376.42	0.07637652	0.07991146	
3376.62	0.07637121	0.07991146	
3376.82	0.07562861	0.07991146	
3377.02	0.07550342	0.07991146	
3377.22	0.0753615	0.07991146	
3377.42	0.07536689	0.07991146	
3377.62	0.07558921	0.07991146	
3377.82	0.07596814	0.07991146	
3378.02	0.0764466	0.07991146	
3378.22	0.0771861	0.07991146	
3378.42	0.07729537	0.07991146	
3378.62	0.07758696	0.07991146	
3378.82	0.07797291	0.07991146	
3379.02	0.07835164	0.07991146	
3379.22	0.078008	0.07991146	
3379.42	0.07770695	0.07991146	
3379.62	0.0779328	0.07991146	
3379.82	0.07779623	0.07991146	
3380.02	0.07736652	0.07991146	
3380.22	0.07799214	0.07991146	
3380.42	0.0783973	0.07991146	
3380.62	0.07814765	0.07991146	
3380.82	0.07811285	0.07991146	
3381.02	0.0779356	0.07991146	
3381.22	0.07825001	0.07991146	
3381.42	0.07865947	0.07991146	
3381.62	0.07815006	0.07991146	
3381.82	0.07811126	0.07991146	
3382.02	0.07851429	0.07991146	
3382.22	0.07758287	0.07991146	
3382.42	0.07702346	0.07991146	
3382.62	0.07733185	0.07991146	
3382.82	0.0768338	0.07991146	
3383.02	0.07667883	0.07991146	
3383.22	0.07652947	0.07991146	
3383.42	0.07641981	0.07991146	
3383.62	0.07592357	0.07991146	
3383.82	0.07594886	0.07991146	
3384.02	0.07604436	0.07991146	
3384.22	0.07605108	0.07991146	
3384.42	0.07637491	0.07991146	
3384.62	0.07661272	0.07991146	
3384.82	0.07634023	0.07991146	
3385.02	0.07598152	0.07991146	
3385.22	0.076495	0.07991146	
3385.42	0.07628173	0.07991146	
3385.62	0.07596363	0.07991146	
3385.82	0.07651286	0.07991146	
3386.02	0.07598299	0.07991146	
3386.22	0.07595622	0.07991146	
3386.42	0.07629311	0.07991146	
3386.62	0.07625882	0.07991146	
3386.82	0.07650661	0.07991146	
3387.02	0.07670661	0.07991146	
3387.22	0.07681172	0.07991146	
3387.42	0.07692822	0.07991146	
3387.62	0.07690715	0.07991146	
3387.82	0.07678956	0.07991146	
3388.02	0.07663356	0.07991146	
3388.22	0.07658327	0.07991146	
3388.42	0.07687297	0.07991146	
3388.62	0.0761382	0.07991146	
3388.82	0.0763979	0.07991146	
3389.02	0.07629963	0.07991146	
3389.22	0.07614482	0.07991146	
3389.42	0.07646276	0.07991146	
3389.62	0.07672056	0.07991146	
3389.82	0.07646786	0.07991146	
3390.02	0.07606553	0.07991146	
3390.22	0.07607413	0.07991146	
3390.42	0.07561332	0.07991146	
3390.62	0.07593043	0.07991146	
3390.82	0.07694521	0.07991146	
3391.02	0.07700172	0.07991146	
3391.22	0.07766975	0.07991146	
3391.42	0.078027	0.07991146	
3391.62	0.07749745	0.07991146	
3391.82	0.07777407	0.07991146	
3392.02	0.07758531	0.07991146	
