Conc1	1.235E-08	
Start1	480.02	
Stop1	5779.82	
Kobs	3.46303006410701E-05	
Error Kobs	4.03831593371021E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
544.42	0.01944322	0.02402553	
544.62	0.01995171	0.02409831	
544.82	0.01993591	0.02417108	
545.02	0.02026547	0.02424383	
545.22	0.02118701	0.02431658	
545.42	0.02139888	0.02438931	
545.62	0.02171781	0.02446204	
545.82	0.02130627	0.02453475	
546.02	0.02104336	0.02460745	
546.22	0.02080552	0.02468014	
546.42	0.02116717	0.02475281	
546.62	0.02126636	0.02482548	
546.82	0.02133407	0.02489814	
547.02	0.0223324	0.02497078	
547.22	0.02231139	0.02504341	
547.42	0.02215433	0.02511604	
547.62	0.02301953	0.02518865	
547.82	0.02285225	0.02526125	
548.02	0.0238033	0.02533383	
548.22	0.02359361	0.02540641	
548.42	0.02401054	0.02547898	
548.62	0.02430956	0.02555153	
548.82	0.02438686	0.02562408	
549.02	0.02464588	0.02569661	
549.22	0.02453579	0.02576913	
549.42	0.02432231	0.02584164	
549.62	0.02426387	0.02591414	
549.82	0.02419028	0.02598663	
550.02	0.02459084	0.02605911	
550.22	0.02523407	0.02613157	
550.42	0.02508389	0.02620403	
550.62	0.02493684	0.02627647	
550.82	0.02501084	0.02634891	
551.02	0.02464523	0.02642133	
551.22	0.02411413	0.02649374	
551.42	0.02472811	0.02656614	
551.62	0.02535236	0.02663853	
551.82	0.0252442	0.0267109	
552.02	0.02577032	0.02678327	
552.22	0.02517078	0.02685562	
552.42	0.02548009	0.02692797	
552.62	0.02513122	0.0270003	
552.82	0.02501243	0.02707262	
553.02	0.02466615	0.02714493	
553.22	0.0248821	0.02721723	
553.42	0.02527365	0.02728952	
553.62	0.02578564	0.0273618	
553.82	0.02593939	0.02743406	
554.02	0.02649678	0.02750632	
554.22	0.02642015	0.02757856	
554.42	0.0265661	0.02765079	
554.62	0.0261326	0.02772302	
554.82	0.02647086	0.02779523	
555.02	0.02598931	0.02786743	
555.22	0.02679207	0.02793961	
555.42	0.02775393	0.02801179	
555.62	0.02808988	0.02808396	
555.82	0.02814279	0.02815611	
556.02	0.02832516	0.02822826	
556.22	0.02824315	0.02830039	
556.42	0.02841663	0.02837251	
556.62	0.02785136	0.02844462	
556.82	0.02742082	0.02851672	
557.02	0.02786712	0.02858881	
557.22	0.02755068	0.02866089	
557.42	0.02706453	0.02873296	
557.62	0.02633321	0.02880501	
557.82	0.02538924	0.02887706	
558.02	0.0252878	0.02894909	
558.22	0.02464424	0.02902111	
558.42	0.025227	0.02909312	
558.62	0.02521995	0.02916512	
558.82	0.02600715	0.02923711	
559.02	0.0268133	0.02930909	
559.22	0.02752426	0.02938106	
559.42	0.02835979	0.02945301	
559.62	0.02820478	0.02952496	
559.82	0.02787466	0.02959689	
560.02	0.02884854	0.02966882	
560.22	0.02883942	0.02974073	
560.42	0.02887059	0.02981263	
560.62	0.02906045	0.02988452	
560.82	0.02944004	0.0299564	
561.02	0.02975633	0.03002826	
561.22	0.02913837	0.03010012	
561.42	0.02901168	0.03017197	
561.62	0.02836402	0.0302438	
561.82	0.02822005	0.03031562	
562.02	0.02885133	0.03038744	
562.22	0.02869761	0.03045924	
562.42	0.02980135	0.03053103	
562.62	0.02984629	0.03060281	
562.82	0.03032248	0.03067458	
563.02	0.03084098	0.03074633	
563.22	0.03061759	0.03081808	
563.42	0.03061308	0.03088982	
563.62	0.02968535	0.03096154	
563.82	0.02964143	0.03103325	
564.02	0.03017374	0.03110496	
564.22	0.02972422	0.03117665	
564.42	0.02980574	0.03124833	
564.62	0.03019341	0.03132	
564.82	0.03040512	0.03139165	
565.02	0.03115395	0.0314633	
565.22	0.03137729	0.03153494	
565.42	0.0317798	0.03160656	
565.62	0.03201633	0.03167818	
565.82	0.03256019	0.03174978	
566.02	0.03296475	0.03182137	
566.22	0.03276721	0.03189295	
566.42	0.03316615	0.03196452	
566.62	0.03311469	0.03203608	
566.82	0.03394843	0.03210763	
567.02	0.03447865	0.03217917	
567.22	0.03465894	0.0322507	
567.42	0.03414884	0.03232221	
567.62	0.03401122	0.03239372	
567.82	0.03416344	0.03246521	
568.02	0.03420728	0.03253669	
568.22	0.03391925	0.03260816	
568.42	0.03348055	0.03267962	
568.62	0.03379217	0.03275107	
568.82	0.03384769	0.03282251	
569.02	0.0335955	0.03289394	
569.22	0.03309243	0.03296536	
569.42	0.03275993	0.03303676	
569.62	0.03249156	0.03310816	
569.82	0.03204099	0.03317954	
570.02	0.03208586	0.03325091	
570.22	0.03171886	0.03332227	
570.42	0.03127068	0.03339363	
570.62	0.03213566	0.03346496	
570.82	0.03255075	0.03353629	
571.02	0.03244049	0.03360761	
571.22	0.03228472	0.03367892	
571.42	0.03233934	0.03375021	
571.62	0.03240752	0.0338215	
571.82	0.03249421	0.03389277	
572.02	0.03241302	0.03396404	
572.22	0.03223091	0.03403529	
572.42	0.03253741	0.03410653	
572.62	0.03273622	0.03417776	
572.82	0.03274785	0.03424898	
573.02	0.03279577	0.03432019	
573.22	0.03348634	0.03439139	
573.42	0.03370517	0.03446257	
573.62	0.03425579	0.03453375	
573.82	0.03421769	0.03460491	
574.02	0.03362215	0.03467607	
574.22	0.0334488	0.03474721	
574.42	0.0333055	0.03481834	
