Conc1	1.111E-07	
Start1	480.02	
Stop1	5779.82	
Kobs	2.74202917900066E-05	
Error Kobs	2.22251550658806E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
527.82	0.09236393	0.07173281	
528.02	0.09323476	0.07199222	
528.22	0.09341032	0.07225133	
528.42	0.0932546	0.07251013	
528.62	0.09422842	0.07276862	
528.82	0.09470646	0.07302681	
529.02	0.09461503	0.07328469	
529.22	0.09475323	0.07354226	
529.42	0.09541833	0.07379953	
529.62	0.09571715	0.07405649	
529.82	0.09552197	0.07431315	
530.02	0.09488161	0.0745695	
530.22	0.09459755	0.07482555	
530.42	0.09405696	0.07508129	
530.62	0.09328864	0.07533674	
530.82	0.09291452	0.07559187	
531.02	0.09300628	0.07584671	
531.22	0.0935351	0.07610124	
531.42	0.09409175	0.07635547	
531.62	0.09494017	0.0766094	
531.82	0.09570774	0.07686303	
532.02	0.09593565	0.07711636	
532.22	0.09611299	0.07736939	
532.42	0.09677783	0.07762212	
532.62	0.09768477	0.07787454	
532.82	0.09736246	0.07812667	
533.02	0.09765932	0.0783785	
533.22	0.09775571	0.07863003	
533.42	0.09807498	0.07888126	
533.62	0.09816711	0.07913219	
533.82	0.09841462	0.07938283	
534.02	0.09790253	0.07963317	
534.22	0.09771531	0.07988321	
534.42	0.09777719	0.08013295	
534.62	0.09742249	0.0803824	
534.82	0.09772101	0.08063155	
535.02	0.09869776	0.08088041	
535.22	0.09928864	0.08112897	
535.42	0.10050795	0.08137724	
535.62	0.10066329	0.08162521	
535.82	0.10076216	0.08187288	
536.02	0.1010479	0.08212027	
536.22	0.10099475	0.08236736	
536.42	0.10187461	0.08261416	
536.62	0.1016178	0.08286066	
536.82	0.10139067	0.08310687	
537.02	0.102024	0.08335279	
537.22	0.10186102	0.08359842	
537.42	0.1023365	0.08384376	
537.62	0.10301784	0.0840888	
537.82	0.10300466	0.08433356	
538.02	0.10250817	0.08457802	
538.22	0.10271546	0.08482219	
538.42	0.10261511	0.08506608	
538.62	0.10279219	0.08530967	
538.82	0.10302719	0.08555298	
539.02	0.10315342	0.085796	
539.22	0.10324489	0.08603873	
539.42	0.10427328	0.08628117	
539.62	0.10417065	0.08652332	
539.82	0.10455133	0.08676519	
540.02	0.10520439	0.08700677	
540.22	0.10565429	0.08724806	
540.42	0.10672305	0.08748906	
540.62	0.10672224	0.08772978	
540.82	0.10760873	0.08797022	
541.02	0.10885829	0.08821037	
541.22	0.10950269	0.08845023	
541.42	0.1103161	0.08868981	
541.62	0.10998965	0.08892911	
541.82	0.10964132	0.08916812	
542.02	0.10952054	0.08940685	
542.22	0.10932646	0.08964529	
542.42	0.10900069	0.08988346	
542.62	0.1091687	0.09012134	
542.82	0.10906738	0.09035893	
543.02	0.10873227	0.09059625	
543.22	0.10964161	0.09083328	
543.42	0.11020217	0.09107003	
543.62	0.11036595	0.09130651	
543.82	0.11005147	0.0915427	
544.02	0.10949243	0.09177861	
544.22	0.10989212	0.09201424	
544.42	0.11011035	0.09224959	
544.62	0.1102466	0.09248466	
544.82	0.11064969	0.09271945	
545.02	0.11123954	0.09295397	
545.22	0.11147196	0.09318821	
545.42	0.11137151	0.09342216	
545.62	0.11101473	0.09365585	
545.82	0.11140712	0.09388925	
546.02	0.11176651	0.09412238	
546.22	0.11158065	0.09435523	
546.42	0.11173935	0.0945878	
546.62	0.11203095	0.0948201	
546.82	0.1122303	0.09505212	
547.02	0.11277244	0.09528387	
547.22	0.11354679	0.09551534	
547.42	0.11380358	0.09574654	
547.62	0.11399716	0.09597746	
547.82	0.1134296	0.09620811	
548.02	0.11356999	0.09643848	
548.22	0.11445285	0.09666859	
548.42	0.11403662	0.09689841	
548.62	0.11411671	0.09712797	
548.82	0.11399528	0.09735726	
549.02	0.11394653	0.09758627	
549.22	0.11428593	0.09781501	
549.42	0.11464994	0.09804348	
549.62	0.11511864	0.09827167	
549.82	0.11568905	0.0984996	
550.02	0.11582622	0.09872726	
550.22	0.11542574	0.09895464	
550.42	0.11591333	0.09918176	
550.62	0.11621204	0.09940861	
550.82	0.1167126	0.09963519	
551.02	0.11723531	0.0998615	
551.22	0.11764958	0.10008754	
551.42	0.11839423	0.10031331	
551.62	0.11849574	0.10053881	
551.82	0.1185006	0.10076405	
552.02	0.11874674	0.10098902	
552.22	0.11905302	0.10121372	
552.42	0.11884151	0.10143816	
552.62	0.11963089	0.10166233	
552.82	0.11957299	0.10188624	
553.02	0.12021948	0.10210987	
553.22	0.12143801	0.10233325	
553.42	0.12162738	0.10255636	
553.62	0.12202964	0.1027792	
553.82	0.12192503	0.10300178	
554.02	0.12162369	0.10322409	
554.22	0.12136065	0.10344614	
554.42	0.12160532	0.10366793	
554.62	0.12141948	0.10388946	
554.82	0.12190974	0.10411072	
555.02	0.12180611	0.10433172	
555.22	0.1213224	0.10455245	
555.42	0.12158508	0.10477293	
555.62	0.12134021	0.10499314	
555.82	0.12116118	0.1052131	
556.02	0.12113352	0.10543279	
556.22	0.1215367	0.10565222	
556.42	0.121872	0.10587139	
556.62	0.12226285	0.1060903	
556.82	0.12217946	0.10630895	
557.02	0.12264467	0.10652734	
557.22	0.12327429	0.10674547	
557.42	0.12320702	0.10696335	
557.62	0.12354189	0.10718096	
557.82	0.12320945	0.10739832	
558.02	0.12381597	0.10761541	
558.22	0.12447544	0.10783226	
558.42	0.12489988	0.10804884	
558.62	0.1254583	0.10826517	
558.82	0.12642129	0.10848124	
559.02	0.12674597	0.10869705	
559.22	0.12650746	0.10891261	
559.42	0.12704424	0.10912791	
559.62	0.12678411	0.10934296	
559.82	0.1265069	0.10955775	
560.02	0.12674822	0.10977228	
560.22	0.1269733	0.10998657	
560.42	0.12728843	0.11020059	
560.62	0.12743967	0.11041437	
560.82	0.12789684	0.11062789	
561.02	0.12768795	0.11084116	
561.22	0.12774405	0.11105417	
561.42	0.12780318	0.11126693	
561.62	0.12730665	0.11147944	
561.82	0.12712702	0.1116917	
562.02	0.12776358	0.1119037	
562.22	0.12806654	0.11211545	
562.42	0.1281085	0.11232696	
562.62	0.12801254	0.11253821	
562.82	0.12800478	0.11274921	
563.02	0.12821435	0.11295996	
563.22	0.12764382	0.11317046	
563.42	0.12748743	0.11338071	
563.62	0.12717491	0.11359071	
563.82	0.12773982	0.11380046	
564.02	0.128186	0.11400996	
564.22	0.12780067	0.11421922	
564.42	0.12828139	0.11442822	
564.62	0.12868443	0.11463698	
564.82	0.12932941	0.11484549	
565.02	0.12863535	0.11505375	
565.22	0.12832232	0.11526177	
565.42	0.12905627	0.11546954	
565.62	0.1289405	0.11567706	
565.82	0.12975227	0.11588434	
566.02	0.13023545	0.11609137	
566.22	0.13026116	0.11629815	
566.42	0.13040436	0.11650469	
566.62	0.13026102	0.11671098	
566.82	0.13071417	0.11691703	
567.02	0.13176188	0.11712284	
567.22	0.13162728	0.1173284	
567.42	0.1322382	0.11753372	
567.62	0.13271764	0.11773879	
567.82	0.13358505	0.11794362	
568.02	0.13374285	0.11814821	
568.22	0.13366674	0.11835255	
568.42	0.13403121	0.11855665	
568.62	0.13456473	0.11876051	
568.82	0.13482803	0.11896413	
569.02	0.1345161	0.11916751	
569.22	0.13465964	0.11937064	
569.42	0.1350461	0.11957354	
569.62	0.1342267	0.11977619	
569.82	0.13401528	0.1199786	
570.02	0.13309206	0.12018077	
570.22	0.13267947	0.12038271	
570.42	0.132445	0.1205844	
570.62	0.13230724	0.12078585	
570.82	0.13253905	0.12098707	
571.02	0.13301629	0.12118804	
571.22	0.13336875	0.12138878	
571.42	0.13402992	0.12158928	
571.62	0.13385196	0.12178954	
571.82	0.13453434	0.12198957	
572.02	0.13506847	0.12218935	
572.22	0.13534593	0.1223889	
572.42	0.13544245	0.12258822	
572.62	0.13613573	0.12278729	
572.82	0.13631995	0.12298613	
573.02	0.13681887	0.12318474	
573.22	0.13643401	0.1233831	
573.42	0.13611971	0.12358124	
573.62	0.13600065	0.12377914	
573.82	0.13585908	0.1239768	
574.02	0.13492167	0.12417423	
574.22	0.13512385	0.12437142	
574.42	0.13493194	0.12456838	
574.62	0.1350583	0.12476511	
574.82	0.13518488	0.1249616	
575.02	0.13590611	0.12515786	
575.22	0.13669987	0.12535389	
575.42	0.13725387	0.12554969	
575.62	0.13738891	0.12574525	
575.82	0.13840054	0.12594058	
576.02	0.13869612	0.12613568	
576.22	0.13931914	0.12633055	
576.42	0.13915425	0.12652518	
576.62	0.13968277	0.12671959	
576.82	0.14043335	0.12691376	
577.02	0.14090981	0.12710771	
577.22	0.14080515	0.12730142	
577.42	0.14073825	0.12749491	
577.62	0.14056701	0.12768816	
577.82	0.14013083	0.12788119	
578.02	0.13991996	0.12807398	
578.22	0.14023215	0.12826655	
578.42	0.1402688	0.12845889	
578.62	0.14029017	0.128651	
578.82	0.140506	0.12884288	
579.02	0.14059951	0.12903454	
579.22	0.14075298	0.12922597	
579.42	0.14088466	0.12941717	
579.62	0.14072813	0.12960814	
579.82	0.14090767	0.12979889	
580.02	0.14096181	0.12998941	
580.22	0.14128059	0.1301797	
580.42	0.14131974	0.13036977	
580.62	0.141312	0.13055962	
580.82	0.14106187	0.13074924	
581.02	0.14111677	0.13093863	
581.22	0.1411895	0.1311278	
581.42	0.14127835	0.13131674	
581.62	0.14121703	0.13150546	
581.82	0.1417594	0.13169396	
582.02	0.1420264	0.13188223	
582.22	0.14218452	0.13207028	
582.42	0.14252067	0.13225811	
582.62	0.14270064	0.13244571	
582.82	0.14295551	0.13263309	
583.02	0.14374695	0.13282025	
583.22	0.1442324	0.13300719	
583.42	0.1450658	0.1331939	
583.62	0.1456807	0.13338039	
583.82	0.14569508	0.13356667	
584.02	0.14472888	0.13375272	
584.22	0.14504718	0.13393855	
584.42	0.14533028	0.13412416	
584.62	0.14446461	0.13430955	
584.82	0.14412852	0.13449472	
585.02	0.14439917	0.13467966	
585.22	0.14437825	0.1348644	
585.42	0.14435626	0.13504891	
585.62	0.1437394	0.1352332	
585.82	0.14361976	0.13541727	
586.02	0.14331253	0.13560113	
586.22	0.14320099	0.13578476	
586.42	0.14325199	0.13596818	
586.62	0.14378876	0.13615138	
586.82	0.14436169	0.13633437	
587.02	0.14462587	0.13651714	
587.22	0.14422692	0.13669969	
587.42	0.1450142	0.13688202	
587.62	0.14482787	0.13706414	
587.82	0.14434775	0.13724604	
588.02	0.14426724	0.13742772	
588.22	0.14527486	0.13760919	
588.42	0.14531954	0.13779045	
588.62	0.14535681	0.13797149	
588.82	0.14558049	0.13815231	
589.02	0.14606346	0.13833292	
589.22	0.14666748	0.13851332	
589.42	0.14743337	0.1386935	
589.62	0.1468645	0.13887347	
589.82	0.14660154	0.13905322	
590.02	0.1468333	0.13923276	
590.22	0.146751	0.13941209	
590.42	0.1465838	0.13959121	
590.62	0.14713152	0.13977011	
590.82	0.14742112	0.1399488	
591.02	0.14754378	0.14012728	
591.22	0.14837361	0.14030554	
591.42	0.14909446	0.1404836	
591.62	0.1491645	0.14066144	
591.82	0.14971775	0.14083908	
592.02	0.15045398	0.1410165	
592.22	0.15045736	0.14119371	
592.42	0.15094208	0.14137071	
592.62	0.15204014	0.1415475	
592.82	0.15207779	0.14172409	
593.02	0.15219624	0.14190046	
593.22	0.15308359	0.14207662	
593.42	0.15324166	0.14225258	
593.62	0.15173874	0.14242832	
593.82	0.15143685	0.14260386	
594.02	0.15044753	0.14277919	
594.22	0.14958313	0.14295431	
594.42	0.14948315	0.14312922	
594.62	0.14962643	0.14330392	
594.82	0.14931885	0.14347842	
595.02	0.14929907	0.14365271	
595.22	0.14907315	0.1438268	
595.42	0.14888245	0.14400067	
595.62	0.14869068	0.14417435	
595.82	0.14920477	0.14434781	
596.02	0.14991909	0.14452107	
596.22	0.15027202	0.14469412	
596.42	0.1507104	0.14486697	
596.62	0.15146282	0.14503962	
596.82	0.15156315	0.14521205	
597.02	0.15164488	0.14538429	
597.22	0.15178489	0.14555632	
597.42	0.15153122	0.14572814	
597.62	0.1510738	0.14589976	
597.82	0.1509512	0.14607118	
598.02	0.15095205	0.1462424	
598.22	0.15168894	0.14641341	
598.42	0.15190103	0.14658422	
598.62	0.15189799	0.14675482	
598.82	0.15147651	0.14692523	
599.02	0.15165672	0.14709543	
599.22	0.15153958	0.14726543	
599.42	0.15158941	0.14743522	
599.62	0.15159559	0.14760482	
599.82	0.15145544	0.14777422	
600.02	0.1517982	0.14794341	
600.22	0.1516677	0.1481124	
600.42	0.15147929	0.1482812	
600.62	0.15207009	0.14844979	
600.82	0.15203455	0.14861818	
601.02	0.15230311	0.14878637	
601.22	0.15271114	0.14895437	
601.42	0.1529249	0.14912216	
601.62	0.15343629	0.14928976	
601.82	0.15381428	0.14945715	
602.02	0.1543652	0.14962435	
602.22	0.15475023	0.14979135	
602.42	0.15526651	0.14995815	
602.62	0.15634017	0.15012475	
602.82	0.15577336	0.15029116	
603.02	0.15620281	0.15045736	
603.22	0.15628843	0.15062337	
603.42	0.15632109	0.15078919	
603.62	0.15605726	0.1509548	
603.82	0.15555865	0.15112022	
604.02	0.15564085	0.15128545	
604.22	0.15565258	0.15145048	
604.42	0.15569845	0.15161531	
604.62	0.15573419	0.15177995	
604.82	0.15601736	0.15194439	
605.02	0.15653436	0.15210863	
605.22	0.15609379	0.15227268	
605.42	0.15569931	0.15243654	
605.62	0.15622796	0.1526002	
605.82	0.15583129	0.15276367	
606.02	0.15608735	0.15292695	
606.22	0.15713231	0.15309003	
606.42	0.15750221	0.15325291	
606.62	0.15795378	0.15341561	
606.82	0.15761233	0.15357811	
607.02	0.15805224	0.15374042	
607.22	0.1575266	0.15390253	
607.42	0.15782722	0.15406445	
607.62	0.15782836	0.15422618	
607.82	0.15791887	0.15438772	
608.02	0.15814614	0.15454907	
608.22	0.15875825	0.15471023	
608.42	0.15867169	0.15487119	
608.62	0.15904554	0.15503197	
608.82	0.15981478	0.15519255	
609.02	0.15995375	0.15535294	
609.22	0.16017342	0.15551314	
609.42	0.16050975	0.15567315	
609.62	0.16077284	0.15583298	
609.82	0.16122927	0.15599261	
610.02	0.16185631	0.15615205	
610.22	0.1619393	0.15631131	
610.42	0.16182527	0.15647037	
610.62	0.16218828	0.15662925	
610.82	0.16189889	0.15678794	
611.02	0.1611881	0.15694644	
611.22	0.16049047	0.15710475	
611.42	0.16108358	0.15726287	
611.62	0.16118598	0.15742081	
611.82	0.16148091	0.15757856	
612.02	0.16154663	0.15773612	
612.22	0.1618816	0.15789349	
612.42	0.16188489	0.15805068	
612.62	0.16221953	0.15820768	
612.82	0.16210205	0.1583645	
613.02	0.16192565	0.15852112	
613.22	0.16197282	0.15867757	
613.42	0.161198	0.15883382	
613.62	0.16106002	0.1589899	
613.82	0.1609243	0.15914578	
614.02	0.1605045	0.15930149	
614.22	0.16034503	0.159457	
614.42	0.15981684	0.15961234	
614.62	0.1591443	0.15976748	
614.82	0.15835544	0.15992245	
615.02	0.15813019	0.16007723	
615.22	0.15751025	0.16023183	
615.42	0.15750236	0.16038624	
615.62	0.15798414	0.16054047	
615.82	0.15862675	0.16069452	
616.02	0.15915802	0.16084838	
616.22	0.1599354	0.16100206	
616.42	0.16067378	0.16115556	
616.62	0.16091636	0.16130888	
616.82	0.16131394	0.16146202	
617.02	0.16150317	0.16161497	
617.22	0.1615771	0.16176774	
617.42	0.1618496	0.16192033	
617.62	0.16210737	0.16207274	
617.82	0.16222085	0.16222497	
618.02	0.16256982	0.16237702	
618.22	0.16268157	0.16252889	
618.42	0.16245854	0.16268058	
618.62	0.16252909	0.16283209	
618.82	0.16265533	0.16298341	
619.02	0.16294049	0.16313456	
619.22	0.16262877	0.16328553	
619.42	0.16303937	0.16343632	
619.62	0.1633641	0.16358693	
619.82	0.16374846	0.16373737	
620.02	0.16407382	0.16388762	
620.22	0.16395261	0.1640377	
620.42	0.16416528	0.1641876	
620.62	0.16424398	0.16433732	
620.82	0.16405625	0.16448686	
621.02	0.16294568	0.16463622	
621.22	0.16246232	0.16478541	
621.42	0.16208979	0.16493442	
621.62	0.1613695	0.16508326	
621.82	0.16128173	0.16523191	
622.02	0.16120984	0.16538039	
622.22	0.161434	0.1655287	
622.42	0.16172879	0.16567683	
622.62	0.16187617	0.16582478	
622.82	0.16216617	0.16597256	
623.02	0.16249672	0.16612016	
623.22	0.16309176	0.16626759	
623.42	0.16357877	0.16641484	
623.62	0.16441369	0.16656192	
623.82	0.16512761	0.16670882	
624.02	0.16559117	0.16685555	
624.22	0.16618157	0.1670021	
624.42	0.16671391	0.16714849	
624.62	0.16679899	0.16729469	
624.82	0.16646167	0.16744073	
625.02	0.16606547	0.16758659	
625.22	0.16593872	0.16773227	
625.42	0.16580188	0.16787779	
625.62	0.16614175	0.16802313	
625.82	0.16599073	0.1681683	
626.02	0.16611762	0.1683133	
626.22	0.16644168	0.16845812	
626.42	0.16600044	0.16860277	
626.62	0.16561666	0.16874726	
626.82	0.16518884	0.16889157	
627.02	0.16507004	0.16903571	
627.22	0.16428194	0.16917967	
627.42	0.16364926	0.16932347	
627.62	0.16393606	0.1694671	
627.82	0.16389963	0.16961055	
628.02	0.16450818	0.16975384	
628.22	0.16517711	0.16989696	
628.42	0.16502289	0.1700399	
628.62	0.16537875	0.17018268	
628.82	0.1663421	0.17032528	
629.02	0.16682008	0.17046772	
629.22	0.1669277	0.17060999	
629.42	0.16767179	0.17075209	
629.62	0.16816396	0.17089402	
629.82	0.16773569	0.17103579	
630.02	0.16781174	0.17117738	
630.22	0.16791912	0.17131881	
630.42	0.16763117	0.17146007	
630.62	0.16757892	0.17160116	
630.82	0.16758933	0.17174208	
631.02	0.16692021	0.17188284	
631.22	0.16667663	0.17202343	
631.42	0.16693461	0.17216385	
631.62	0.16751696	0.17230411	
631.82	0.16798935	0.1724442	
632.02	0.16867698	0.17258412	
632.22	0.16889449	0.17272388	
632.42	0.16856733	0.17286347	
632.62	0.16934194	0.1730029	
632.82	0.17000928	0.17314216	
633.02	0.16970712	0.17328126	
633.22	0.16940305	0.17342019	
633.42	0.16932012	0.17355895	
633.62	0.16953749	0.17369755	
633.82	0.16923531	0.17383599	
634.02	0.16963811	0.17397426	
634.22	0.17056964	0.17411237	
634.42	0.17106358	0.17425032	
634.62	0.17102008	0.1743881	
634.82	0.17124342	0.17452572	
635.02	0.17143537	0.17466317	
635.22	0.17190777	0.17480046	
635.42	0.17146677	0.17493759	
635.62	0.1715145	0.17507456	
635.82	0.17110079	0.17521136	
636.02	0.17111739	0.175348	
636.22	0.17084647	0.17548448	
636.42	0.17112692	0.17562079	
636.62	0.17134599	0.17575695	
636.82	0.1715352	0.17589294	
637.02	0.17107228	0.17602877	
637.22	0.17036262	0.17616445	
637.42	0.17043932	0.17629996	
637.62	0.17136676	0.1764353	
637.82	0.17138717	0.17657049	
638.02	0.17151304	0.17670552	
638.22	0.17140324	0.17684039	
638.42	0.17115137	0.1769751	
638.62	0.1707495	0.17710965	
638.82	0.17116848	0.17724403	
639.02	0.17100724	0.17737826	
639.22	0.17033159	0.17751233	
639.42	0.17040271	0.17764624	
639.62	0.17039244	0.17778	
639.82	0.1703656	0.17791359	
640.02	0.17122551	0.17804702	
640.22	0.17158155	0.1781803	
640.42	0.17223602	0.17831342	
640.62	0.17207395	0.17844638	
