Conc1	1E-06	
Start1	480.02	
Stop1	5779.82	
Kobs	2.61142555764347E-05	
Error Kobs	1.96859826390875E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
557.82	0.28640138	0.31591345	
558.02	0.28681012	0.31605188	
558.22	0.28719256	0.31618928	
558.42	0.28757049	0.31632567	
558.62	0.28769903	0.31646106	
558.82	0.2878583	0.31659544	
559.02	0.28759262	0.31672884	
559.22	0.28716127	0.31686125	
559.42	0.28722854	0.31699268	
559.62	0.28734874	0.31712314	
559.82	0.28723005	0.31725264	
560.02	0.28740008	0.31738119	
560.22	0.28688684	0.31750878	
560.42	0.28700389	0.31763543	
560.62	0.28689972	0.31776115	
560.82	0.28698386	0.31788594	
561.02	0.28739289	0.31800981	
561.22	0.2877675	0.31813277	
561.42	0.28792831	0.31825482	
561.62	0.28748464	0.31837596	
561.82	0.28736168	0.31849622	
562.02	0.28772517	0.31861558	
562.22	0.28757654	0.31873407	
562.42	0.28685914	0.31885168	
562.62	0.28697179	0.31896842	
562.82	0.28649721	0.3190843	
563.02	0.28680983	0.31919933	
563.22	0.28722303	0.3193135	
563.42	0.28770104	0.31942684	
563.62	0.28861718	0.31953933	
563.82	0.28892166	0.319651	
564.02	0.28896747	0.31976184	
564.22	0.28924852	0.31987187	
564.42	0.28978582	0.31998108	
564.62	0.28958305	0.32008949	
564.82	0.28982908	0.32019709	
565.02	0.29002903	0.32030391	
565.22	0.29000539	0.32040993	
565.42	0.28992415	0.32051517	
565.62	0.28985595	0.32061964	
565.82	0.28950342	0.32072333	
566.02	0.29048073	0.32082626	
566.22	0.29030655	0.32092843	
566.42	0.29014799	0.32102984	
566.62	0.29064963	0.32113051	
566.82	0.29125398	0.32123043	
567.02	0.29184348	0.32132962	
567.22	0.29235811	0.32142807	
567.42	0.29298649	0.3215258	
567.62	0.29363775	0.32162281	
567.82	0.29378198	0.3217191	
568.02	0.29412998	0.32181468	
568.22	0.29427568	0.32190955	
568.42	0.2945108	0.32200372	
568.62	0.29419596	0.3220972	
568.82	0.29441472	0.32218999	
569.02	0.29420595	0.3222821	
569.22	0.2938005	0.32237352	
569.42	0.29343295	0.32246427	
569.62	0.29323408	0.32255435	
569.82	0.29326187	0.32264377	
570.02	0.29345383	0.32273252	
570.22	0.29327073	0.32282062	
570.42	0.29334816	0.32290807	
570.62	0.29315184	0.32299487	
570.82	0.29341477	0.32308104	
571.02	0.29335239	0.32316657	
571.22	0.29379833	0.32325146	
571.42	0.29379153	0.32333573	
571.62	0.29369358	0.32341938	
571.82	0.29401472	0.32350241	
572.02	0.29428553	0.32358483	
572.22	0.29405179	0.32366664	
