Conc1	3.704E-08	
Start1	480.02	
Stop1	5779.82	
Kobs	5.43407746342408E-05	
Error Kobs	2.69312012074895E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
1911.42	0.17375565	0.17561798	
1911.62	0.17467424	0.17561607	
1911.82	0.17467759	0.17561416	
1912.02	0.17501734	0.17561226	
1912.22	0.17479325	0.17561035	
1912.42	0.17435361	0.17560844	
1912.62	0.17428077	0.17560653	
1912.82	0.17375056	0.17560462	
1913.02	0.17365257	0.17560271	
1913.22	0.17319901	0.17560081	
1913.42	0.17255161	0.1755989	
1913.62	0.17250084	0.17559699	
1913.82	0.17257488	0.17559508	
1914.02	0.17270094	0.17559317	
1914.22	0.17318073	0.17559126	
1914.42	0.17257317	0.17558935	
1914.62	0.17281196	0.17558745	
1914.82	0.17323081	0.17558554	
1915.02	0.17349898	0.17558363	
1915.22	0.17363757	0.17558172	
1915.42	0.17359487	0.17557981	
1915.62	0.17401165	0.17557791	
1915.82	0.17298145	0.175576	
1916.02	0.17274905	0.17557409	
1916.22	0.17224101	0.17557218	
1916.42	0.17217026	0.17557027	
1916.62	0.17177232	0.17556836	
1916.82	0.17117764	0.17556646	
1917.02	0.17073046	0.17556455	
1917.22	0.1706111	0.17556264	
1917.42	0.17031455	0.17556073	
1917.62	0.17060942	0.17555882	
1917.82	0.17116967	0.17555692	
1918.02	0.17107455	0.17555501	
1918.22	0.17139333	0.1755531	
1918.42	0.17144762	0.17555119	
1918.62	0.17163181	0.17554928	
1918.82	0.17187742	0.17554738	
1919.02	0.17218961	0.17554547	
1919.22	0.17268265	0.17554356	
1919.42	0.17276645	0.17554165	
1919.62	0.17335577	0.17553975	
1919.82	0.17334434	0.17553784	
1920.02	0.17383851	0.17553593	
1920.22	0.17361141	0.17553402	
1920.42	0.17355446	0.17553211	
1920.62	0.17324791	0.17553021	
1920.82	0.17275823	0.1755283	
1921.02	0.17243518	0.17552639	
1921.22	0.17251093	0.17552448	
1921.42	0.17241649	0.17552258	
1921.62	0.17266828	0.17552067	
1921.82	0.17257056	0.17551876	
1922.02	0.17195261	0.17551685	
1922.22	0.17167858	0.17551495	
1922.42	0.17074269	0.17551304	
1922.62	0.17082944	0.17551113	
1922.82	0.17124267	0.17550922	
1923.02	0.17159792	0.17550732	
1923.22	0.17171086	0.17550541	
1923.42	0.17178846	0.1755035	
1923.62	0.17219415	0.17550159	
1923.82	0.17249408	0.17549969	
1924.02	0.17253664	0.17549778	
1924.22	0.17200622	0.17549587	
1924.42	0.17192675	0.17549396	
1924.62	0.17159547	0.17549206	
1924.82	0.17094844	0.17549015	
1925.02	0.17052851	0.17548824	
1925.22	0.17105065	0.17548634	
1925.42	0.17109001	0.17548443	
1925.62	0.17068868	0.17548252	
1925.82	0.17005023	0.17548061	
1926.02	0.1702534	0.17547871	
1926.22	0.17045772	0.1754768	
1926.42	0.17097548	0.17547489	
1926.62	0.17151721	0.17547299	
1926.82	0.17154789	0.17547108	
1927.02	0.17186602	0.17546917	
1927.22	0.17191024	0.17546726	
1927.42	0.17197325	0.17546536	
1927.62	0.17241633	0.17546345	
1927.82	0.17267168	0.17546154	
1928.02	0.17227823	0.17545964	
1928.22	0.17212098	0.17545773	
1928.42	0.17283187	0.17545582	
1928.62	0.17242311	0.17545392	
1928.82	0.17188431	0.17545201	
1929.02	0.17178778	0.1754501	
1929.22	0.17200217	0.1754482	
1929.42	0.17186628	0.17544629	
1929.62	0.17172617	0.17544438	
1929.82	0.17185187	0.17544247	
1930.02	0.17240325	0.17544057	
1930.22	0.17278386	0.17543866	
1930.42	0.17302495	0.17543675	
1930.62	0.17260856	0.17543485	
1930.82	0.17258035	0.17543294	
1931.02	0.17311523	0.17543103	
1931.22	0.17319696	0.17542913	
1931.42	0.17273936	0.17542722	
1931.62	0.17307445	0.17542531	
1931.82	0.17302192	0.17542341	
1932.02	0.17272258	0.1754215	
1932.22	0.17265442	0.1754196	
1932.42	0.17227923	0.17541769	
1932.62	0.17129073	0.17541578	
1932.82	0.17108146	0.17541388	
1933.02	0.17104874	0.17541197	
1933.22	0.17137596	0.17541006	
1933.42	0.17121134	0.17540816	
1933.62	0.17101039	0.17540625	
1933.82	0.17157502	0.17540434	
1934.02	0.17176971	0.17540244	
1934.22	0.17184577	0.17540053	
1934.42	0.17196313	0.17539863	
1934.62	0.17242658	0.17539672	
1934.82	0.173059	0.17539481	
1935.02	0.17388281	0.17539291	
1935.22	0.17383483	0.175391	
1935.42	0.17363454	0.17538909	
1935.62	0.17399667	0.17538719	
1935.82	0.17422634	0.17538528	
1936.02	0.1738562	0.17538338	
1936.22	0.17394603	0.17538147	
1936.42	0.17356707	0.17537956	
1936.62	0.17402498	0.17537766	
1936.82	0.17363051	0.17537575	
1937.02	0.17355834	0.17537385	
1937.22	0.17382201	0.17537194	
1937.42	0.17333407	0.17537003	
1937.62	0.17298478	0.17536813	
1937.82	0.17316204	0.17536622	
1938.02	0.17228304	0.17536432	
1938.22	0.17166616	0.17536241	
1938.42	0.17195511	0.1753605	
1938.62	0.17226114	0.1753586	
1938.82	0.17211024	0.17535669	
1939.02	0.17189104	0.17535479	
1939.22	0.1715474	0.17535288	
1939.42	0.17151592	0.17535098	
1939.62	0.17168342	0.17534907	
1939.82	0.17202571	0.17534716	
1940.02	0.17230319	0.17534526	
1940.22	0.17239153	0.17534335	
1940.42	0.17257191	0.17534145	
1940.62	0.17289834	0.17533954	
1940.82	0.17285277	0.17533764	
1941.02	0.17373554	0.17533573	
1941.22	0.17389923	0.17533382	
1941.42	0.17393245	0.17533192	
1941.62	0.1741234	0.17533001	
1941.82	0.17452228	0.17532811	
1942.02	0.17428752	0.1753262	
1942.22	0.17430111	0.1753243	
1942.42	0.17412501	0.17532239	
1942.62	0.17434107	0.17532049	
1942.82	0.1743465	0.17531858	
1943.02	0.1742536	0.17531668	
1943.22	0.17417853	0.17531477	
1943.42	0.17393674	0.17531286	
1943.62	0.17330281	0.17531096	
1943.82	0.17270392	0.17530905	
1944.02	0.17208026	0.17530715	
1944.22	0.17169526	0.17530524	
1944.42	0.17163129	0.17530334	
1944.62	0.17154768	0.17530143	
1944.82	0.17138813	0.17529953	
1945.02	0.17141017	0.17529762	
1945.22	0.17141941	0.17529572	
1945.42	0.17181395	0.17529381	
1945.62	0.17198214	0.17529191	
1945.82	0.17208161	0.17529	
1946.02	0.17223367	0.1752881	
1946.22	0.17234865	0.17528619	
1946.42	0.17291856	0.17528429	
1946.62	0.17382462	0.17528238	
1946.82	0.17419604	0.17528048	
1947.02	0.17464568	0.17527857	
1947.22	0.17431982	0.17527667	
1947.42	0.17397248	0.17527476	
1947.62	0.17351528	0.17527286	
1947.82	0.173301	0.17527095	
1948.02	0.17363524	0.17526905	
1948.22	0.17424189	0.17526714	
1948.42	0.17369153	0.17526524	
1948.62	0.17325213	0.17526333	
1948.82	0.17261477	0.17526143	
1949.02	0.17231003	0.17525952	
1949.22	0.1717387	0.17525762	
1949.42	0.17121093	0.17525571	
1949.62	0.17079644	0.17525381	
1949.82	0.17048383	0.1752519	
1950.02	0.17015722	0.17525	
1950.22	0.17008527	0.1752481	
1950.42	0.1702335	0.17524619	
1950.62	0.17031765	0.17524429	
1950.82	0.17093168	0.17524238	
1951.02	0.17152212	0.17524048	
1951.22	0.17162626	0.17523857	
1951.42	0.17238824	0.17523667	
1951.62	0.17327545	0.17523476	
1951.82	0.17419808	0.17523286	
1952.02	0.17473839	0.17523095	
1952.22	0.17482921	0.17522905	
1952.42	0.1742056	0.17522715	
1952.62	0.17418965	0.17522524	
1952.82	0.17415371	0.17522334	
1953.02	0.17330394	0.17522143	
1953.22	0.17299597	0.17521953	
1953.42	0.17268555	0.17521762	
1953.62	0.17241855	0.17521572	
1953.82	0.17204981	0.17521382	
1954.02	0.17171534	0.17521191	
1954.22	0.17142628	0.17521001	
1954.42	0.17179613	0.1752081	
1954.62	0.17223603	0.1752062	
1954.82	0.17267495	0.17520429	
1955.02	0.17296932	0.17520239	
1955.22	0.17354133	0.17520049	
1955.42	0.17404377	0.17519858	
1955.62	0.17421792	0.17519668	
1955.82	0.17380397	0.17519477	
1956.02	0.1735469	0.17519287	
1956.22	0.17341361	0.17519097	
1956.42	0.17351619	0.17518906	
1956.62	0.17427105	0.17518716	
1956.82	0.17436661	0.17518525	
1957.02	0.17430095	0.17518335	
1957.22	0.17457025	0.17518145	
1957.42	0.17443573	0.17517954	
1957.62	0.1741638	0.17517764	
1957.82	0.17376831	0.17517573	
1958.02	0.17338236	0.17517383	
1958.22	0.17317913	0.17517193	
1958.42	0.17337352	0.17517002	
1958.62	0.17306331	0.17516812	
1958.82	0.17323372	0.17516622	
1959.02	0.17296928	0.17516431	
1959.22	0.17305089	0.17516241	
1959.42	0.17264627	0.1751605	
1959.62	0.1723342	0.1751586	
1959.82	0.17218858	0.1751567	
1960.02	0.17268642	0.17515479	
1960.22	0.17299967	0.17515289	
1960.42	0.17374533	0.17515099	
1960.62	0.17429994	0.17514908	
1960.82	0.1744193	0.17514718	
1961.02	0.17490787	0.17514528	
1961.22	0.1749074	0.17514337	
1961.42	0.17482668	0.17514147	
1961.62	0.1745701	0.17513957	
1961.82	0.17462823	0.17513766	
1962.02	0.17437415	0.17513576	
1962.22	0.1745124	0.17513386	
1962.42	0.1747854	0.17513195	
1962.62	0.17489425	0.17513005	
1962.82	0.17516934	0.17512815	
1963.02	0.17511345	0.17512624	
1963.22	0.17521115	0.17512434	
1963.42	0.17498539	0.17512244	
1963.62	0.17487421	0.17512053	
1963.82	0.17476446	0.17511863	
1964.02	0.17447814	0.17511673	
1964.22	0.17377984	0.17511482	
1964.42	0.17262985	0.17511292	
1964.62	0.17195425	0.17511102	
1964.82	0.1713759	0.17510911	
1965.02	0.17121495	0.17510721	
1965.22	0.17064489	0.17510531	
1965.42	0.1700256	0.1751034	
1965.62	0.16905835	0.1751015	
1965.82	0.16864379	0.1750996	
1966.02	0.16891018	0.17509769	
1966.22	0.16967575	0.17509579	
1966.42	0.169767	0.17509389	
1966.62	0.17015173	0.17509199	
1966.82	0.17042135	0.17509008	
1967.02	0.17093587	0.17508818	
1967.22	0.17064502	0.17508628	
1967.42	0.17123361	0.17508437	
1967.62	0.17187332	0.17508247	
1967.82	0.17206669	0.17508057	
1968.02	0.17190429	0.17507867	
1968.22	0.17194934	0.17507676	
1968.42	0.17170074	0.17507486	
1968.62	0.17210866	0.17507296	
1968.82	0.17241984	0.17507105	
1969.02	0.17249951	0.17506915	
1969.22	0.17237679	0.17506725	
1969.42	0.17212117	0.17506535	
1969.62	0.17187613	0.17506344	
1969.82	0.17240629	0.17506154	
1970.02	0.17273239	0.17505964	
1970.22	0.17257828	0.17505774	
1970.42	0.17221853	0.17505583	
1970.62	0.17182309	0.17505393	
1970.82	0.17133356	0.17505203	
1971.02	0.17118669	0.17505013	
1971.22	0.17041018	0.17504822	
1971.42	0.17040735	0.17504632	
1971.62	0.17003273	0.17504442	
1971.82	0.16961857	0.17504252	
1972.02	0.16975389	0.17504061	
1972.22	0.17059697	0.17503871	
1972.42	0.17070121	0.17503681	
1972.62	0.17067525	0.17503491	
1972.82	0.17085032	0.17503301	
1973.02	0.17134491	0.1750311	
1973.22	0.17154016	0.1750292	
1973.42	0.1716508	0.1750273	
1973.62	0.1719528	0.1750254	
1973.82	0.17232432	0.17502349	
1974.02	0.17227527	0.17502159	
1974.22	0.1723539	0.17501969	
1974.42	0.17180752	0.17501779	
1974.62	0.17153524	0.17501589	
1974.82	0.17110051	0.17501398	
1975.02	0.17071948	0.17501208	
1975.22	0.17029677	0.17501018	
1975.42	0.17025339	0.17500828	
1975.62	0.17022595	0.17500638	
1975.82	0.17008096	0.17500447	
1976.02	0.17004504	0.17500257	
1976.22	0.17014575	0.17500067	
1976.42	0.16970699	0.17499877	
1976.62	0.16992386	0.17499687	
1976.82	0.17060656	0.17499496	
1977.02	0.17095348	0.17499306	
1977.22	0.17088613	0.17499116	
1977.42	0.17199559	0.17498926	
1977.62	0.1723745	0.17498736	
1977.82	0.17339174	0.17498545	
1978.02	0.17363211	0.17498355	
1978.22	0.17391814	0.17498165	
1978.42	0.17413267	0.17497975	
1978.62	0.17443225	0.17497785	
1978.82	0.17465745	0.17497595	
1979.02	0.17523912	0.17497404	
1979.22	0.17531937	0.17497214	
1979.42	0.17526259	0.17497024	
1979.62	0.17480637	0.17496834	
1979.82	0.17380047	0.17496644	
1980.02	0.17294931	0.17496454	
1980.22	0.17253972	0.17496263	
1980.42	0.1718861	0.17496073	
1980.62	0.17144267	0.17495883	
1980.82	0.17114997	0.17495693	
1981.02	0.17058779	0.17495503	
1981.22	0.17078689	0.17495313	
1981.42	0.17117589	0.17495123	
1981.62	0.17099381	0.17494932	
1981.82	0.17108169	0.17494742	
1982.02	0.17104039	0.17494552	
1982.22	0.17097458	0.17494362	
1982.42	0.17081647	0.17494172	
1982.62	0.1706477	0.17493982	
1982.82	0.17136338	0.17493792	
1983.02	0.17145429	0.17493602	
1983.22	0.17165497	0.17493411	
1983.42	0.17217903	0.17493221	
1983.62	0.17230273	0.17493031	
1983.82	0.17259719	0.17492841	
1984.02	0.17325529	0.17492651	
1984.22	0.17361493	0.17492461	
1984.42	0.17342217	0.17492271	
1984.62	0.17374516	0.17492081	
1984.82	0.17372258	0.17491891	
1985.02	0.1739789	0.174917	
1985.22	0.17446947	0.1749151	
1985.42	0.17429567	0.1749132	
1985.62	0.17430965	0.1749113	
1985.82	0.17405204	0.1749094	
1986.02	0.17417654	0.1749075	
1986.22	0.1735551	0.1749056	
1986.42	0.17277386	0.1749037	
1986.62	0.17234042	0.1749018	
1986.82	0.17231927	0.1748999	
1987.02	0.17185673	0.17489799	
1987.22	0.17152553	0.17489609	
1987.42	0.17190685	0.17489419	
1987.62	0.17215426	0.17489229	
1987.82	0.1727337	0.17489039	
1988.02	0.17279281	0.17488849	
1988.22	0.17254926	0.17488659	
1988.42	0.17232447	0.17488469	
1988.62	0.17242237	0.17488279	
1988.82	0.17250454	0.17488089	
1989.02	0.17282904	0.17487899	
1989.22	0.17295245	0.17487709	
1989.42	0.17329054	0.17487519	
1989.62	0.17348721	0.17487329	
1989.82	0.1737769	0.17487139	
1990.02	0.17395675	0.17486948	
1990.22	0.17388056	0.17486758	
1990.42	0.17326982	0.17486568	
1990.62	0.17320892	0.17486378	
1990.82	0.17306028	0.17486188	
1991.02	0.17263509	0.17485998	
1991.22	0.17232909	0.17485808	
1991.42	0.17269041	0.17485618	
1991.62	0.17265636	0.17485428	
1991.82	0.17258094	0.17485238	
1992.02	0.17165158	0.17485048	
1992.22	0.17131019	0.17484858	
1992.42	0.17091659	0.17484668	
1992.62	0.17091673	0.17484478	
1992.82	0.17080973	0.17484288	
1993.02	0.1704295	0.17484098	
1993.22	0.17082916	0.17483908	
1993.42	0.17096849	0.17483718	
1993.62	0.17028689	0.17483528	
1993.82	0.17104481	0.17483338	
1994.02	0.17133081	0.17483148	
1994.22	0.17132242	0.17482958	
1994.42	0.17112492	0.17482768	
1994.62	0.17118392	0.17482578	
1994.82	0.17113499	0.17482388	
1995.02	0.17147312	0.17482198	
1995.22	0.17155026	0.17482008	
1995.42	0.17207762	0.17481818	
1995.62	0.17209761	0.17481628	
1995.82	0.17202284	0.17481438	
1996.02	0.17173268	0.17481248	
1996.22	0.17174782	0.17481058	
1996.42	0.17198723	0.17480868	
1996.62	0.17163383	0.17480678	
1996.82	0.17126793	0.17480488	
1997.02	0.17084811	0.17480298	
1997.22	0.17067568	0.17480108	
1997.42	0.17010963	0.17479918	
1997.62	0.16984379	0.17479728	
1997.82	0.17037431	0.17479538	
1998.02	0.16988211	0.17479348	
1998.22	0.16974614	0.17479158	
1998.42	0.16975028	0.17478968	
1998.62	0.17013368	0.17478778	
1998.82	0.17080176	0.17478588	
1999.02	0.17128054	0.17478398	
1999.22	0.17143593	0.17478208	
1999.42	0.17220578	0.17478018	
1999.62	0.17235198	0.17477828	
1999.82	0.17290372	0.17477638	
2000.02	0.17294861	0.17477449	
2000.22	0.17345615	0.17477259	
2000.42	0.17352583	0.17477069	
2000.62	0.17346167	0.17476879	
2000.82	0.17388518	0.17476689	
2001.02	0.17368553	0.17476499	
2001.22	0.17330008	0.17476309	
2001.42	0.17287025	0.17476119	
2001.62	0.17271803	0.17475929	
2001.82	0.17239237	0.17475739	
2002.02	0.17212171	0.17475549	
2002.22	0.17229739	0.17475359	
2002.42	0.17189647	0.17475169	
2002.62	0.17186084	0.17474979	
2002.82	0.17193659	0.17474789	
2003.02	0.17179005	0.174746	
2003.22	0.17179613	0.1747441	
2003.42	0.17206399	0.1747422	
2003.62	0.17181888	0.1747403	
2003.82	0.17150331	0.1747384	
2004.02	0.17166671	0.1747365	
2004.22	0.17178187	0.1747346	
2004.42	0.17143576	0.1747327	
2004.62	0.17204486	0.1747308	
2004.82	0.17227849	0.1747289	
2005.02	0.17137401	0.174727	
2005.22	0.17093938	0.17472511	
2005.42	0.17043603	0.17472321	
2005.62	0.17011964	0.17472131	
2005.82	0.17018008	0.17471941	
2006.02	0.17016189	0.17471751	
2006.22	0.17023974	0.17471561	
2006.42	0.17010634	0.17471371	
2006.62	0.17045792	0.17471181	
2006.82	0.17073935	0.17470992	
2007.02	0.17085788	0.17470802	
2007.22	0.17107488	0.17470612	
2007.42	0.1713334	0.17470422	
2007.62	0.17144408	0.17470232	
2007.82	0.17152351	0.17470042	
2008.02	0.1718811	0.17469852	
2008.22	0.1718266	0.17469662	
2008.42	0.17245908	0.17469473	
2008.62	0.17287168	0.17469283	
2008.82	0.17284479	0.17469093	
2009.02	0.17252225	0.17468903	
2009.22	0.17216909	0.17468713	
2009.42	0.17182179	0.17468523	
2009.62	0.17209465	0.17468333	
2009.82	0.17230255	0.17468144	
2010.02	0.17160398	0.17467954	
2010.22	0.17187977	0.17467764	
2010.42	0.17171083	0.17467574	
2010.62	0.17160855	0.17467384	
2010.82	0.17160465	0.17467194	
2011.02	0.17155221	0.17467005	
2011.22	0.17156034	0.17466815	
2011.42	0.17191317	0.17466625	
2011.62	0.17177811	0.17466435	
2011.82	0.17195312	0.17466245	
2012.02	0.17195576	0.17466055	
2012.22	0.17237358	0.17465866	
2012.42	0.17245297	0.17465676	
2012.62	0.17212118	0.17465486	
2012.82	0.17234312	0.17465296	
2013.02	0.17283029	0.17465106	
2013.22	0.17234795	0.17464916	
2013.42	0.17269844	0.17464727	
2013.62	0.17241635	0.17464537	
2013.82	0.17191802	0.17464347	
2014.02	0.17133569	0.17464157	
2014.22	0.17171682	0.17463967	
2014.42	0.17159878	0.17463778	
2014.62	0.17137374	0.17463588	
2014.82	0.17111737	0.17463398	
2015.02	0.17138852	0.17463208	
2015.22	0.17171536	0.17463018	
2015.42	0.17179067	0.17462829	
2015.62	0.17143941	0.17462639	
2015.82	0.1716466	0.17462449	
2016.02	0.17132546	0.17462259	
2016.22	0.17121569	0.1746207	
2016.42	0.17173909	0.1746188	
2016.62	0.17195009	0.1746169	
2016.82	0.17222974	0.174615	
2017.02	0.17291168	0.1746131	
2017.22	0.17239865	0.17461121	
2017.42	0.17253091	0.17460931	
2017.62	0.17261442	0.17460741	
2017.82	0.17293342	0.17460551	
2018.02	0.17322514	0.17460362	
2018.22	0.17359488	0.17460172	
2018.42	0.17336225	0.17459982	
2018.62	0.17328002	0.17459792	
2018.82	0.17304336	0.17459603	
2019.02	0.17306144	0.17459413	
2019.22	0.17260753	0.17459223	
2019.42	0.17216672	0.17459033	
2019.62	0.17165945	0.17458844	
2019.82	0.17152354	0.17458654	
2020.02	0.17106775	0.17458464	
2020.22	0.17068175	0.17458274	
2020.42	0.17073661	0.17458085	
2020.62	0.17026193	0.17457895	
2020.82	0.16966909	0.17457705	
2021.02	0.17022439	0.17457515	
2021.22	0.16993633	0.17457326	
2021.42	0.17014742	0.17457136	
2021.62	0.1707038	0.17456946	
2021.82	0.17069716	0.17456756	
2022.02	0.17088454	0.17456567	
2022.22	0.17148572	0.17456377	
2022.42	0.17191896	0.17456187	
2022.62	0.17231607	0.17455998	
2022.82	0.172397	0.17455808	
2023.02	0.17239074	0.17455618	
2023.22	0.17282523	0.17455428	
2023.42	0.17260988	0.17455239	
2023.62	0.17256815	0.17455049	
2023.82	0.17273123	0.17454859	
2024.02	0.17192105	0.1745467	
2024.22	0.1718697	0.1745448	
2024.42	0.17162133	0.1745429	
2024.62	0.17177847	0.17454101	
2024.82	0.17174165	0.17453911	
2025.02	0.17172812	0.17453721	
2025.22	0.17129584	0.17453532	
2025.42	0.17088788	0.17453342	
2025.62	0.17120442	0.17453152	
2025.82	0.17074437	0.17452962	
2026.02	0.17105934	0.17452773	
2026.22	0.17173655	0.17452583	
2026.42	0.1718601	0.17452393	
2026.62	0.17236029	0.17452204	
2026.82	0.17255705	0.17452014	
2027.02	0.1722825	0.17451824	
2027.22	0.17230322	0.17451635	
2027.42	0.17214864	0.17451445	
2027.62	0.17260906	0.17451255	
2027.82	0.17243371	0.17451066	
2028.02	0.17205406	0.17450876	
2028.22	0.17267215	0.17450686	
2028.42	0.17262503	0.17450497	
2028.62	0.17261836	0.17450307	
2028.82	0.17249415	0.17450117	
2029.02	0.17246727	0.17449928	
2029.22	0.17289089	0.17449738	
2029.42	0.1729463	0.17449549	
2029.62	0.1724369	0.17449359	
2029.82	0.17178621	0.17449169	
2030.02	0.17167618	0.1744898	
2030.22	0.17190049	0.1744879	
2030.42	0.17188364	0.174486	
2030.62	0.17174867	0.17448411	
2030.82	0.17144374	0.17448221	
2031.02	0.17123169	0.17448031	
2031.22	0.17112304	0.17447842	
2031.42	0.17070559	0.17447652	
2031.62	0.17033483	0.17447463	
2031.82	0.16951781	0.17447273	
2032.02	0.1693699	0.17447083	
2032.22	0.16953986	0.17446894	
2032.42	0.16941191	0.17446704	
2032.62	0.16926651	0.17446514	
2032.82	0.16947148	0.17446325	
2033.02	0.16987359	0.17446135	
2033.22	0.16993713	0.17445946	
2033.42	0.16963998	0.17445756	
2033.62	0.16910866	0.17445566	
2033.82	0.16895706	0.17445377	
2034.02	0.16908634	0.17445187	
2034.22	0.16957534	0.17444998	
2034.42	0.16952387	0.17444808	
2034.62	0.17038742	0.17444618	
2034.82	0.17090844	0.17444429	
2035.02	0.17123389	0.17444239	
2035.22	0.17131599	0.1744405	
2035.42	0.17102152	0.1744386	
2035.62	0.17094953	0.17443671	
2035.82	0.17104331	0.17443481	
2036.02	0.17151242	0.17443291	
2036.22	0.17195772	0.17443102	
2036.42	0.17196078	0.17442912	
2036.62	0.17218131	0.17442723	
2036.82	0.17193202	0.17442533	
2037.02	0.17215163	0.17442344	
2037.22	0.17250302	0.17442154	
2037.42	0.17242029	0.17441964	
2037.62	0.17234011	0.17441775	
2037.82	0.17226835	0.17441585	
2038.02	0.17222089	0.17441396	
2038.22	0.17217489	0.17441206	
2038.42	0.17224466	0.17441017	
2038.62	0.17263843	0.17440827	
2038.82	0.17212857	0.17440638	
2039.02	0.17183542	0.17440448	
2039.22	0.17117229	0.17440258	
2039.42	0.17035651	0.17440069	
2039.62	0.16962623	0.17439879	
2039.82	0.16970612	0.1743969	
2040.02	0.16928036	0.174395	
2040.22	0.16955414	0.17439311	
2040.42	0.16948043	0.17439121	
2040.62	0.16948747	0.17438932	
2040.82	0.16974607	0.17438742	
2041.02	0.17033551	0.17438553	
2041.22	0.1707759	0.17438363	
2041.42	0.17063107	0.17438174	
2041.62	0.17094525	0.17437984	
2041.82	0.17100957	0.17437795	
2042.02	0.17095955	0.17437605	
2042.22	0.1711629	0.17437415	
2042.42	0.17183329	0.17437226	
2042.62	0.17230744	0.17437036	
2042.82	0.17259774	0.17436847	
2043.02	0.17243512	0.17436657	
2043.22	0.1721972	0.17436468	
2043.42	0.17194853	0.17436278	
2043.62	0.17201568	0.17436089	
2043.82	0.17162102	0.17435899	
2044.02	0.17168539	0.1743571	
2044.22	0.17177272	0.1743552	
2044.42	0.17168262	0.17435331	
2044.62	0.17163601	0.17435141	
2044.82	0.17192264	0.17434952	
2045.02	0.17169889	0.17434763	
2045.22	0.17166858	0.17434573	
2045.42	0.1714888	0.17434384	
2045.62	0.17181547	0.17434194	
2045.82	0.17177509	0.17434005	
2046.02	0.17154662	0.17433815	
2046.22	0.17161504	0.17433626	
2046.42	0.17217505	0.17433436	
2046.62	0.17263772	0.17433247	
2046.82	0.17327889	0.17433057	
2047.02	0.17307891	0.17432868	
2047.22	0.17282019	0.17432678	
2047.42	0.17251716	0.17432489	
2047.62	0.17177284	0.17432299	
2047.82	0.17140482	0.1743211	
2048.02	0.17153244	0.17431921	
2048.22	0.17155256	0.17431731	
2048.42	0.17199468	0.17431542	
2048.62	0.17205392	0.17431352	
2048.82	0.17193957	0.17431163	
2049.02	0.17184826	0.17430973	
2049.22	0.1721045	0.17430784	
2049.42	0.17182094	0.17430594	
2049.62	0.17193575	0.17430405	
2049.82	0.1713723	0.17430216	
2050.02	0.17070071	0.17430026	
2050.22	0.17088338	0.17429837	
2050.42	0.17104652	0.17429647	
2050.62	0.17132878	0.17429458	
2050.82	0.17122224	0.17429268	
2051.02	0.17070768	0.17429079	
2051.22	0.16977455	0.1742889	
2051.42	0.16953609	0.174287	
2051.62	0.16921391	0.17428511	
2051.82	0.16924977	0.17428321	
2052.02	0.16925933	0.17428132	
2052.22	0.17005505	0.17427942	
2052.42	0.16991681	0.17427753	
2052.62	0.17007023	0.17427564	
2052.82	0.17004152	0.17427374	
2053.02	0.16988348	0.17427185	
2053.22	0.17040013	0.17426995	
2053.42	0.16980632	0.17426806	
2053.62	0.16993671	0.17426617	
2053.82	0.16997147	0.17426427	
2054.02	0.1700918	0.17426238	
2054.22	0.17047581	0.17426048	
2054.42	0.17053786	0.17425859	
2054.62	0.17078866	0.1742567	
2054.82	0.17073361	0.1742548	
2055.02	0.1706172	0.17425291	
2055.22	0.17016535	0.17425102	
2055.42	0.17024291	0.17424912	
2055.62	0.16977778	0.17424723	
2055.82	0.17003672	0.17424533	
2056.02	0.17086357	0.17424344	
2056.22	0.17156976	0.17424155	
2056.42	0.17136565	0.17423965	
2056.62	0.17158363	0.17423776	
2056.82	0.17185585	0.17423587	
2057.02	0.17179299	0.17423397	
2057.22	0.17201968	0.17423208	
2057.42	0.17175879	0.17423018	
2057.62	0.1725186	0.17422829	
2057.82	0.17338468	0.1742264	
2058.02	0.1735978	0.1742245	
2058.22	0.1738748	0.17422261	
2058.42	0.17383429	0.17422072	
2058.62	0.17410123	0.17421882	
2058.82	0.17325096	0.17421693	
2059.02	0.17312515	0.17421504	
2059.22	0.17270586	0.17421314	
2059.42	0.17263071	0.17421125	
2059.62	0.17263059	0.17420936	
2059.82	0.17259276	0.17420746	
2060.02	0.17196898	0.17420557	
2060.22	0.17176954	0.17420368	
2060.42	0.17125778	0.17420178	
2060.62	0.17177036	0.17419989	
2060.82	0.17175558	0.174198	
2061.02	0.17135207	0.1741961	
2061.22	0.17141721	0.17419421	
2061.42	0.17130134	0.17419232	
2061.62	0.17205302	0.17419042	
2061.82	0.17244238	0.17418853	
2062.02	0.17225599	0.17418664	
2062.22	0.1722937	0.17418475	
2062.42	0.17191487	0.17418285	
2062.62	0.17209955	0.17418096	
2062.82	0.17177294	0.17417907	
2063.02	0.17191785	0.17417717	
2063.22	0.17151128	0.17417528	
2063.42	0.17157572	0.17417339	
2063.62	0.17090008	0.17417149	
2063.82	0.17039622	0.1741696	
2064.02	0.16990656	0.17416771	
2064.22	0.17006999	0.17416582	
2064.42	0.17018641	0.17416392	
2064.62	0.17094556	0.17416203	
2064.82	0.17062734	0.17416014	
2065.02	0.17044242	0.17415824	
2065.22	0.17071339	0.17415635	
2065.42	0.17041894	0.17415446	
2065.62	0.1708258	0.17415257	
2065.82	0.17015192	0.17415067	
