Conc1	1.371E-09	
Start1	480.02	
Stop1	5779.82	
Kobs	2.80315756016167E-55	
Error Kobs	1.50732169761246E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
529.02	-0.07283037	0.0021386	
529.22	-0.07262105	0.00214708	
529.42	-0.07345409	0.00215554	
529.62	-0.07231857	0.00216401	
529.82	-0.07285837	0.00217247	
530.02	-0.07413055	0.00218094	
530.22	-0.07467097	0.0021894	
530.42	-0.07300165	0.00219785	
530.62	-0.07314213	0.00220631	
530.82	-0.0734578	0.00221476	
531.02	-0.07430814	0.00222322	
531.22	-0.07383688	0.00223167	
531.42	-0.0732772	0.00224011	
531.62	-0.07388213	0.00224856	
531.82	-0.07523124	0.002257	
532.02	-0.07453055	0.00226544	
532.22	-0.07459167	0.00227388	
532.42	-0.07516713	0.00228232	
532.62	-0.075022	0.00229076	
532.82	-0.07426609	0.00229919	
533.02	-0.07441056	0.00230762	
533.22	-0.07334182	0.00231605	
533.42	-0.073459	0.00232448	
533.62	-0.07330638	0.0023329	
533.82	-0.0726382	0.00234133	
534.02	-0.07114974	0.00234975	
534.22	-0.07026167	0.00235817	
534.42	-0.06988938	0.00236658	
534.62	-0.0696351	0.002375	
534.82	-0.069163	0.00238341	
535.02	-0.06996595	0.00239182	
535.22	-0.06958653	0.00240023	
535.42	-0.07029439	0.00240864	
535.62	-0.07144208	0.00241704	
535.82	-0.07281136	0.00242545	
536.02	-0.07329584	0.00243385	
536.22	-0.07411134	0.00244225	
536.42	-0.07363201	0.00245064	
536.62	-0.07389311	0.00245904	
536.82	-0.07444369	0.00246743	
537.02	-0.07341633	0.00247582	
537.22	-0.0732679	0.00248421	
537.42	-0.07491592	0.00249259	
537.62	-0.07433033	0.00250098	
537.82	-0.07288687	0.00250936	
538.02	-0.07173141	0.00251774	
538.22	-0.07178841	0.00252612	
538.42	-0.07156077	0.0025345	
538.62	-0.07088115	0.00254287	
538.82	-0.06952451	0.00255124	
539.02	-0.06950013	0.00255961	
539.22	-0.06910033	0.00256798	
539.42	-0.06999933	0.00257635	
539.62	-0.06891866	0.00258471	
539.82	-0.0700888	0.00259307	
540.02	-0.07050866	0.00260143	
540.22	-0.07081629	0.00260979	
540.42	-0.07011497	0.00261814	
540.62	-0.07140354	0.0026265	
540.82	-0.0714479	0.00263485	
541.02	-0.07197844	0.0026432	
541.22	-0.072578	0.00265155	
541.42	-0.07310991	0.00265989	
541.62	-0.07297766	0.00266824	
541.82	-0.07454425	0.00267658	
542.02	-0.07378698	0.00268492	
542.22	-0.07491046	0.00269326	
542.42	-0.07581849	0.00270159	
542.62	-0.07580821	0.00270992	
542.82	-0.07476709	0.00271826	
543.02	-0.07522984	0.00272659	
543.22	-0.07486072	0.00273491	
543.42	-0.07472254	0.00274324	
543.62	-0.07386313	0.00275156	
543.82	-0.07297559	0.00275988	
544.02	-0.0723735	0.0027682	
544.22	-0.07230809	0.00277652	
544.42	-0.07106211	0.00278483	
544.62	-0.07062565	0.00279315	
544.82	-0.07044818	0.00280146	
545.02	-0.07060012	0.00280977	
545.22	-0.06882295	0.00281808	
545.42	-0.06978177	0.00282638	
545.62	-0.07036636	0.00283468	
545.82	-0.07146736	0.00284298	
546.02	-0.07158413	0.00285128	
546.22	-0.07302246	0.00285958	
546.42	-0.07269634	0.00286788	
546.62	-0.07362402	0.00287617	
546.82	-0.07399198	0.00288446	
547.02	-0.07444992	0.00289275	
547.22	-0.0745906	0.00290104	
547.42	-0.07548418	0.00290932	
547.62	-0.07492531	0.0029176	
547.82	-0.07370311	0.00292588	
548.02	-0.07352294	0.00293416	
548.22	-0.07376229	0.00294244	
548.42	-0.07220067	0.00295072	
548.62	-0.07202473	0.00295899	
548.82	-0.07135238	0.00296726	
549.02	-0.07087383	0.00297553	
549.22	-0.07013081	0.0029838	
549.42	-0.06989223	0.00299206	
549.62	-0.06926469	0.00300032	
549.82	-0.07076231	0.00300858	
550.02	-0.07116569	0.00301684	
550.22	-0.07066423	0.0030251	
550.42	-0.07116294	0.00303335	
550.62	-0.07304097	0.00304161	
550.82	-0.07320007	0.00304986	
551.02	-0.07369183	0.00305811	
551.22	-0.07469004	0.00306635	
551.42	-0.07543588	0.0030746	
551.62	-0.07500904	0.00308284	
551.82	-0.07461036	0.00309108	
552.02	-0.0739209	0.00309932	
552.22	-0.07453246	0.00310756	
552.42	-0.07367928	0.00311579	
552.62	-0.07272768	0.00312402	
552.82	-0.07240739	0.00313225	
553.02	-0.07362429	0.00314048	
553.22	-0.07210152	0.00314871	
553.42	-0.07085924	0.00315693	
553.62	-0.07072275	0.00316516	
553.82	-0.07206286	0.00317338	
554.02	-0.07060182	0.0031816	
554.22	-0.07020599	0.00318981	
554.42	-0.07025221	0.00319803	
554.62	-0.07067248	0.00320624	
554.82	-0.07068384	0.00321445	
555.02	-0.07032665	0.00322266	
555.22	-0.070237	0.00323087	
555.42	-0.07069569	0.00323907	
555.62	-0.07125871	0.00324727	
555.82	-0.07065634	0.00325548	
556.02	-0.07080726	0.00326367	
556.22	-0.07212326	0.00327187	
556.42	-0.07188839	0.00328007	
556.62	-0.07202662	0.00328826	
556.82	-0.07333827	0.00329645	
557.02	-0.07461449	0.00330464	
557.22	-0.07345106	0.00331282	
557.42	-0.07374017	0.00332101	
557.62	-0.07298544	0.00332919	
557.82	-0.07389956	0.00333737	
558.02	-0.07311133	0.00334555	
558.22	-0.07262343	0.00335373	
558.42	-0.07157252	0.0033619	
558.62	-0.07271728	0.00337008	
558.82	-0.07167531	0.00337825	
559.02	-0.07048922	0.00338642	
559.22	-0.0702264	0.00339458	
559.42	-0.06989523	0.00340275	
559.62	-0.06928662	0.00341091	
559.82	-0.06901967	0.00341907	
560.02	-0.06915493	0.00342723	
560.22	-0.06993888	0.00343539	
560.42	-0.07076471	0.00344354	
560.62	-0.07111378	0.0034517	
560.82	-0.07079319	0.00345985	
561.02	-0.07169267	0.003468	
561.22	-0.07198449	0.00347614	
561.42	-0.0712088	0.00348429	
561.62	-0.07099005	0.00349243	
561.82	-0.07235852	0.00350057	
562.02	-0.07265921	0.00350871	
562.22	-0.07266012	0.00351685	
562.42	-0.07258505	0.00352498	
562.62	-0.07364151	0.00353312	
562.82	-0.07322416	0.00354125	
563.02	-0.07380579	0.00354938	
563.22	-0.07284139	0.0035575	
563.42	-0.07219077	0.00356563	
563.62	-0.07255146	0.00357375	
563.82	-0.0730804	0.00358187	
564.02	-0.07172114	0.00358999	
564.22	-0.07275531	0.00359811	
564.42	-0.07304582	0.00360623	
564.62	-0.07227315	0.00361434	
564.82	-0.07188286	0.00362245	
565.02	-0.07187381	0.00363056	
565.22	-0.07127622	0.00363867	
565.42	-0.07094713	0.00364677	
565.62	-0.07109559	0.00365488	
565.82	-0.07136787	0.00366298	
566.02	-0.07247241	0.00367108	
566.22	-0.07299184	0.00367918	
566.42	-0.07217969	0.00368727	
566.62	-0.07277891	0.00369537	
566.82	-0.07375333	0.00370346	
567.02	-0.07336526	0.00371155	
567.22	-0.07252091	0.00371964	
567.42	-0.07240199	0.00372772	
567.62	-0.07237192	0.0037358	
567.82	-0.07283015	0.00374389	
568.02	-0.072097	0.00375197	
568.22	-0.07200891	0.00376004	
568.42	-0.07154306	0.00376812	
568.62	-0.07282496	0.00377619	
568.82	-0.07216634	0.00378427	
569.02	-0.07118496	0.00379234	
569.22	-0.07131522	0.00380041	
569.42	-0.07226413	0.00380847	
569.62	-0.07066332	0.00381654	
569.82	-0.07074631	0.0038246	
570.02	-0.07104109	0.00383266	
570.22	-0.07073746	0.00384072	
570.42	-0.07055579	0.00384877	
570.62	-0.07006916	0.00385683	
570.82	-0.06990468	0.00386488	
571.02	-0.06979478	0.00387293	
571.22	-0.07073192	0.00388098	
571.42	-0.06990644	0.00388903	
571.62	-0.07077537	0.00389707	
571.82	-0.07230032	0.00390511	
572.02	-0.07212965	0.00391315	
572.22	-0.07234263	0.00392119	
572.42	-0.07290494	0.00392923	
572.62	-0.0736501	0.00393726	
572.82	-0.07260912	0.0039453	
573.02	-0.07281655	0.00395333	
