Conc1	3.333E-07	
Start1	480.02	
Stop1	5779.82	
Kobs	1.6701833642111E-05	
Error Kobs	1.91434835286476E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
566.42	0.24009526	0.25347052	
566.62	0.23982319	0.25369291	
566.82	0.23925726	0.25391443	
567.02	0.23994129	0.25413507	
567.22	0.23970521	0.25435485	
567.42	0.23984575	0.25457376	
567.62	0.24016902	0.25479181	
567.82	0.24029477	0.25500901	
568.02	0.24093023	0.25522535	
568.22	0.24101339	0.25544084	
568.42	0.24101525	0.25565549	
568.62	0.24123296	0.25586929	
568.82	0.24150617	0.25608225	
569.02	0.24154928	0.25629438	
569.22	0.24149211	0.25650567	
569.42	0.24113079	0.25671613	
569.62	0.24135065	0.25692576	
569.82	0.24157794	0.25713457	
570.02	0.24176547	0.25734256	
570.22	0.24191874	0.25754974	
570.42	0.24183049	0.2577561	
570.62	0.24192094	0.25796164	
570.82	0.24167066	0.25816638	
571.02	0.24202361	0.25837032	
571.22	0.24228762	0.25857345	
571.42	0.24233304	0.25877579	
571.62	0.24236231	0.25897733	
571.82	0.24251959	0.25917808	
572.02	0.24278235	0.25937804	
572.22	0.24318898	0.25957721	
572.42	0.24278263	0.25977561	
572.62	0.24273456	0.25997322	
572.82	0.24317935	0.26017005	
573.02	0.24356803	0.26036612	
573.22	0.24367375	0.26056141	
573.42	0.24324903	0.26075593	
573.62	0.24319601	0.26094969	
573.82	0.24328573	0.26114269	
574.02	0.24382562	0.26133493	
574.22	0.24372141	0.26152642	
574.42	0.24397547	0.26171715	
574.62	0.24412264	0.26190713	
574.82	0.24424555	0.26209637	
575.02	0.24495602	0.26228486	
575.22	0.24486165	0.26247262	
575.42	0.24487143	0.26265963	
575.62	0.24451881	0.26284591	
575.82	0.24487075	0.26303146	
576.02	0.24546248	0.26321628	
576.22	0.24623896	0.26340037	
576.42	0.2459807	0.26358374	
576.62	0.24695166	0.26376639	
576.82	0.2475064	0.26394832	
577.02	0.24717954	0.26412953	
577.22	0.24713494	0.26431004	
577.42	0.24696346	0.26448983	
577.62	0.24705704	0.26466892	
577.82	0.24692437	0.2648473	
578.02	0.24720299	0.26502499	
578.22	0.24699721	0.26520197	
578.42	0.24754614	0.26537826	
578.62	0.24758191	0.26555386	
578.82	0.24765	0.26572877	
579.02	0.2471163	0.26590299	
579.22	0.24682237	0.26607652	
579.42	0.24709216	0.26624938	
579.62	0.24609613	0.26642155	
579.82	0.24651881	0.26659305	
580.02	0.24718528	0.26676387	
580.22	0.24722437	0.26693402	
580.42	0.24674639	0.26710351	
580.62	0.24636811	0.26727233	
580.82	0.24637814	0.26744048	
581.02	0.24624554	0.26760797	
